dataset,series,domain,anomaly_kind,detector,tier,config,auc_pr,vus_pr,affil_f1,event_f1,runtime_s,tune_s,peak_mb,n_test,n_channels,anomaly_frac,status
smd,machine-1-1,server,,tirex_resid,default,,0.22634,0.27051,0.78157,0.34735,132.0,,593.6,28479,38,0.0946,ok
smd,machine-1-1,server,,tirex_quantile,default,,0.1524,0.19121,0.79314,0.29992,132.0,,593.6,28479,38,0.0946,ok
smd,machine-1-2,server,,tirex_resid,default,,0.30225,0.25465,0.8233,0.38695,109.18,,593.6,23694,38,0.02287,ok
smd,machine-1-2,server,,tirex_quantile,default,,0.05031,0.05711,0.69524,0.11907,109.18,,593.6,23694,38,0.02287,ok
smd,machine-1-3,server,,tirex_resid,default,,0.11206,0.12721,0.77994,0.22875,103.88,,593.6,23703,38,0.03447,ok
smd,machine-1-3,server,,tirex_quantile,default,,0.07014,0.07892,0.73161,0.1833,103.88,,593.6,23703,38,0.03447,ok
smd,machine-1-4,server,,tirex_resid,default,,0.11705,0.13333,0.79459,0.31201,107.08,,593.6,23707,38,0.03037,ok
smd,machine-1-4,server,,tirex_quantile,default,,0.08209,0.09307,0.7625,0.23434,107.08,,593.6,23707,38,0.03037,ok
smd,machine-1-5,server,,tirex_resid,default,,0.01643,0.02175,0.77225,0.05214,109.69,,593.6,23706,38,0.00422,ok
smd,machine-1-5,server,,tirex_quantile,default,,0.01382,0.0166,0.70542,0.0398,109.69,,593.6,23706,38,0.00422,ok
smd,machine-1-6,server,,tirex_resid,default,,0.20949,0.27476,0.63084,0.23994,110.01,,593.6,23689,38,0.15653,ok
smd,machine-1-6,server,,tirex_quantile,default,,0.1783,0.26016,0.67984,0.26258,110.01,,593.6,23689,38,0.15653,ok
smd,machine-1-7,server,,tirex_resid,default,,0.11257,0.157,0.70434,0.17796,104.37,,593.6,23697,38,0.10119,ok
smd,machine-1-7,server,,tirex_quantile,default,,0.1017,0.14207,0.69066,0.15416,104.37,,593.6,23697,38,0.10119,ok
smd,machine-1-8,server,,tirex_resid,default,,0.11425,0.11021,0.73399,0.22837,104.4,,593.6,23699,38,0.0322,ok
smd,machine-1-8,server,,tirex_quantile,default,,0.05412,0.06785,0.7175,0.11749,104.4,,593.6,23699,38,0.0322,ok
smd,machine-2-1,server,,tirex_resid,default,,0.05342,0.08378,0.69113,0.09547,104.67,,593.6,23694,38,0.04938,ok
smd,machine-2-1,server,,tirex_quantile,default,,0.06587,0.08943,0.67633,0.15399,104.67,,593.6,23694,38,0.04938,ok
smd,machine-2-2,server,,tirex_resid,default,,0.0811,0.12114,0.5976,0.06006,112.51,,593.6,23700,38,0.11954,ok
smd,machine-2-2,server,,tirex_quantile,default,,0.10797,0.15885,0.71327,0.18035,112.51,,593.6,23700,38,0.11954,ok
