dataset,series,domain,anomaly_kind,detector,tier,config,auc_pr,vus_pr,affil_f1,event_f1,runtime_s,tune_s,peak_mb,n_test,n_channels,anomaly_frac,status
ucr,118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,CIMIS44AirTemperature6,,lof,tuned,"{'w': 50, 'k': 50}",0.62951,0.65856,0.99533,0.79766,0.67,1.93,0.0,4184,1,0.01171,ok
ucr,118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,CIMIS44AirTemperature6,,knn,default,,0.60042,0.61573,0.99606,0.75365,0.13,nan,17.0,4184,1,0.01171,ok
ucr,118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,CIMIS44AirTemperature6,,knn,tuned,"{'w': 50, 'k': 5}",0.71475,0.69324,0.99674,0.85961,0.51,1.65,0.0,4184,1,0.01171,ok
ucr,118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,CIMIS44AirTemperature6,,ae,default,,0.70081,0.78545,0.99602,0.81765,2.1,nan,23.9,4184,1,0.01171,ok
ucr,118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,CIMIS44AirTemperature6,,ae,tuned,"{'w': 100, 'hidden': 32, 'latent': 8}",0.47482,0.63311,0.99481,0.71815,2.01,10.97,0.0,4184,1,0.01171,ok
ucr,120_UCR_Anomaly_ECG2_15000_16000_16100,ECG2,,iforest,default,,0.05525,0.07518,0.77675,0.13581,1.95,nan,17.0,15000,1,0.00673,ok
ucr,120_UCR_Anomaly_ECG2_15000_16000_16100,ECG2,,iforest,tuned,"{'w': 100, 'n_estimators': 100}",0.05795,0.07621,0.78569,0.14177,1.93,9.13,0.0,15000,1,0.00673,ok
ucr,120_UCR_Anomaly_ECG2_15000_16000_16100,ECG2,,lof,default,,0.06536,0.08215,0.79569,0.17815,0.68,nan,17.0,15000,1,0.00673,ok
ucr,120_UCR_Anomaly_ECG2_15000_16000_16100,ECG2,,lof,tuned,"{'w': 100, 'k': 30}",0.07896,0.09378,0.79939,0.19496,1.25,3.84,0.0,15000,1,0.00673,ok
ucr,120_UCR_Anomaly_ECG2_15000_16000_16100,ECG2,,knn,default,,0.12525,0.13455,0.81755,0.2643,0.44,nan,17.0,15000,1,0.00673,ok
ucr,120_UCR_Anomaly_ECG2_15000_16000_16100,ECG2,,knn,tuned,"{'w': 100, 'k': 3}",0.18449,0.18851,0.84014,0.35701,1.07,2.68,0.0,15000,1,0.00673,ok
ucr,120_UCR_Anomaly_ECG2_15000_16000_16100,ECG2,,ae,default,,0.09324,0.10802,0.79836,0.20894,5.86,nan,29.5,15000,1,0.00673,ok
ucr,120_UCR_Anomaly_ECG2_15000_16000_16100,ECG2,,ae,tuned,"{'w': 100, 'hidden': 64, 'latent': 8}",0.07214,0.08689,0.78927,0.17647,6.36,33.35,0.0,15000,1,0.00673,ok
ucr,122_UCR_Anomaly_ECG3_8000_17000_17100,ECG3,,iforest,default,,0.00233,0.00498,0.7736,0.0,2.27,nan,17.0,22000,1,0.00459,ok
ucr,122_UCR_Anomaly_ECG3_8000_17000_17100,ECG3,,iforest,tuned,"{'w': 100, 'n_estimators': 200}",0.00233,0.00498,0.7736,0.0,3.28,7.59,0.0,22000,1,0.00459,ok
ucr,122_UCR_Anomaly_ECG3_8000_17000_17100,ECG3,,lof,default,,0.87919,0.72526,0.99874,0.87857,0.7,nan,17.0,22000,1,0.00459,ok
