dataset,series,detector,raw,detrended,ma100,detrended_ma100
ucr,149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,timesfm_resid,0.012409987512598752,0.012548533933143946,0.1608695608518258,0.1584456747958572
ucr,149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,tirex_resid,0.012631065689406421,0.012590412488224512,0.19492064154443473,0.19569890025512268
ucr,149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,chronos_base_resid,0.010380092958189391,0.010686383514409589,0.22877718618732534,0.22490350754829122
ucr,149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,chronos_small_resid,0.010900368627564692,0.01094004760650317,0.13037597154948652,0.1488010013870008
ucr,149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,knn,0.33047353135930524,0.3264810106171581,0.3392225349849075,0.3394178739400632
ucr,149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,lof,0.40657524146762114,0.40591575880009245,0.45743788853579614,0.45744489247573494
ucr,149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,ae,0.3992392658070194,0.3967887266313219,0.43362950067417083,0.43361470421292114
ucr,149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,iforest,0.47288176492757045,0.484558060599794,0.5457389674324507,0.5457384423828022
ucr,152_UCR_Anomaly_PowerDemand1_9000_18485_18821,timesfm_resid,0.05282368091465271,0.050567578963381404,0.126867942382568,0.11642853559220782
ucr,152_UCR_Anomaly_PowerDemand1_9000_18485_18821,tirex_resid,0.047780979007143204,0.045019595361915604,0.0937213963732427,0.08334914257538376
ucr,152_UCR_Anomaly_PowerDemand1_9000_18485_18821,chronos_base_resid,0.059846225419749016,0.05700555325425602,0.1497844141862999,0.1237596456988232
ucr,152_UCR_Anomaly_PowerDemand1_9000_18485_18821,chronos_small_resid,0.06418358526943482,0.06196728601108974,0.16346775693927407,0.14898656296890825
ucr,152_UCR_Anomaly_PowerDemand1_9000_18485_18821,knn,0.8425032689064718,0.8425826143720654,0.8500002012947173,0.8500108081640951
ucr,152_UCR_Anomaly_PowerDemand1_9000_18485_18821,lof,0.8178227954800246,0.8237734416681018,0.8532814145231075,0.8532635610000532
ucr,152_UCR_Anomaly_PowerDemand1_9000_18485_18821,ae,0.060944525887927876,0.0609674045244608,0.04161991891459198,0.04158890434749489
ucr,152_UCR_Anomaly_PowerDemand1_9000_18485_18821,iforest,0.012846829364458308,0.012856222313887635,0.012860872248978169,0.01286017996672886
ucr,155_UCR_Anomaly_PowerDemand4_18000_24005_24077,timesfm_resid,0.0487423854415189,0.0576782685250741,0.11071799151659936,0.12348705366874138
ucr,155_UCR_Anomaly_PowerDemand4_18000_24005_24077,tirex_resid,0.07666824281022346,0.09172727779333573,0.6408376597985106,0.701209091234354
ucr,155_UCR_Anomaly_PowerDemand4_18000_24005_24077,chronos_base_resid,0.09325511492315214,0.1118830812754428,0.5920032908993417,0.6958132093758306
ucr,155_UCR_Anomaly_PowerDemand4_18000_24005_24077,chronos_small_resid,0.08302088827338841,0.0888782641747557,0.3292113431555915,0.363676747524583
ucr,155_UCR_Anomaly_PowerDemand4_18000_24005_24077,knn,0.8221985214811613,0.8252258597930492,0.8300537874767762,0.8315049028350557
ucr,155_UCR_Anomaly_PowerDemand4_18000_24005_24077,lof,0.8385967038727058,0.878312236085917,0.8536084168349956,0.854083447933194
ucr,155_UCR_Anomaly_PowerDemand4_18000_24005_24077,ae,0.87400775959702,0.8740074896703883,0.8640441421883851,0.8640441421883851
ucr,155_UCR_Anomaly_PowerDemand4_18000_24005_24077,iforest,0.009182023353925699,0.009279461005302178,0.0089428100802218,0.008940972241383448
ucr,159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340,timesfm_resid,0.028273212498562232,0.029407309910179466,0.016942993372843364,0.020082134607334438
ucr,159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340,tirex_resid,0.03412228744060602,0.02633286129155131,0.02144374322410878,0.019820364458776198
ucr,159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340,chronos_base_resid,0.003271581495220014,0.0035054175608350427,0.0014302736216193243,0.0013080697223124677
ucr,159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340,chronos_small_resid,0.004433606200731296,0.005634251783440545,0.0018023118466821233,0.0017930827673715269
ucr,159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340,knn,0.4624871467230644,0.4628326241099991,0.14054120266450448,0.14202821988518588
ucr,159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340,lof,0.6510627962459961,0.3527789663010067,0.19309672200250266,0.1930920204000639
ucr,159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340,ae,0.43999308277097227,0.3813021317641322,0.17100615823931248,0.14711817122632548
ucr,159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340,iforest,0.06724981139147626,0.1027787172250064,0.0074167431408717465,0.007362366000126441
ucr,162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979,timesfm_resid,0.20508296486971772,0.1780114740397984,0.7837075352854035,0.8084560010259265
ucr,162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979,tirex_resid,0.15004737516703728,0.12679879607657946,0.8935547404326328,0.8927013782991395
ucr,162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979,chronos_base_resid,0.19772745013313425,0.17641081203705533,0.6630528044905701,0.6671274955452102
ucr,162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979,chronos_small_resid,0.2093688676770904,0.18756163107581814,0.6825710542935819,0.6995399933256952
ucr,162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979,knn,0.956996946546141,0.9570521057642276,0.9517252868932166,0.9517286925728532
ucr,162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979,lof,0.9532995281093635,0.9535543459510714,0.9524068433217843,0.9524073186081602
ucr,162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979,ae,0.9580596528434409,0.9577363117306907,0.954090111818373,0.9542156508781431
ucr,162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979,iforest,0.957650669260802,0.9579256624663747,0.9510762474328243,0.9510480161683288
ucr,165_UCR_Anomaly_apneaecg4_6000_16000_16100,timesfm_resid,0.003441268659645846,0.0034104954139843623,0.002770968106537414,0.00276235964198839
ucr,165_UCR_Anomaly_apneaecg4_6000_16000_16100,tirex_resid,0.003985806044878424,0.003917246490663569,0.002759523523795601,0.002685804990544902
ucr,165_UCR_Anomaly_apneaecg4_6000_16000_16100,chronos_base_resid,0.0035073231027702044,0.003480725023353987,0.0029150560271265554,0.0028943716544173334
ucr,165_UCR_Anomaly_apneaecg4_6000_16000_16100,chronos_small_resid,0.0034510315438902065,0.0034138755669865196,0.002964077760372571,0.0029898050645560015
ucr,165_UCR_Anomaly_apneaecg4_6000_16000_16100,knn,0.006524484489454805,0.006512586157938066,0.00622177645745763,0.006222386921301375
ucr,165_UCR_Anomaly_apneaecg4_6000_16000_16100,lof,0.004056731548796883,0.004074154545164123,0.0033884142579757213,0.003392795063469404
ucr,165_UCR_Anomaly_apneaecg4_6000_16000_16100,ae,0.0040667671242074445,0.004081068023266085,0.003960001756724611,0.003960001257283331
ucr,165_UCR_Anomaly_apneaecg4_6000_16000_16100,iforest,0.004151259157768385,0.004151015379014996,0.003438715558125893,0.003438705854574418
ucr,168_UCR_Anomaly_gait2_22000_46500_46800,timesfm_resid,0.015456379527788397,0.013400429196724104,0.02127969872251412,0.018911724848556966
ucr,168_UCR_Anomaly_gait2_22000_46500_46800,tirex_resid,0.011415075760221275,0.011120167248367535,0.01383861133921956,0.012395385572506783
ucr,168_UCR_Anomaly_gait2_22000_46500_46800,chronos_base_resid,0.009722538327839883,0.009668426492356608,0.014961905648189668,0.011503354246293193
ucr,168_UCR_Anomaly_gait2_22000_46500_46800,chronos_small_resid,0.009499595377951905,0.009663617732296853,0.01090806982863303,0.009786828483710854
ucr,168_UCR_Anomaly_gait2_22000_46500_46800,knn,0.3396240125459643,0.3396444083135828,0.427209918205143,0.4244745285931655
ucr,168_UCR_Anomaly_gait2_22000_46500_46800,lof,0.3322793081063483,0.33092571630064815,0.3877253781520792,0.3877320053531441
ucr,168_UCR_Anomaly_gait2_22000_46500_46800,ae,0.18431916995484438,0.18030414169701942,0.3354617435960474,0.3354994799627269
ucr,168_UCR_Anomaly_gait2_22000_46500_46800,iforest,0.02580410785030239,0.026620876104418222,0.02469417505344315,0.024694603351141327
ucr,171_UCR_Anomaly_gaitHunt2_18500_31200_31850,timesfm_resid,0.015491210110740476,0.014512020408681986,0.014562388969408334,0.012236721806202841
ucr,171_UCR_Anomaly_gaitHunt2_18500_31200_31850,tirex_resid,0.012475678113638637,0.012621123267420958,0.010396083327836439,0.011221328365562859
ucr,171_UCR_Anomaly_gaitHunt2_18500_31200_31850,chronos_base_resid,0.023314375902904833,0.024735927212446163,0.03149122783292521,0.03169707027821099
ucr,171_UCR_Anomaly_gaitHunt2_18500_31200_31850,chronos_small_resid,0.02143878665526534,0.02600514878461607,0.02774509049016628,0.03232573463640544
ucr,171_UCR_Anomaly_gaitHunt2_18500_31200_31850,knn,0.4268478556951131,0.42682725999634186,0.4907686645739243,0.4903285817576387
ucr,171_UCR_Anomaly_gaitHunt2_18500_31200_31850,lof,0.4690458587865816,0.46995786904523545,0.5268045765862168,0.5265940042775129
ucr,171_UCR_Anomaly_gaitHunt2_18500_31200_31850,ae,0.3954717787306439,0.3965419719491751,0.4752138707075608,0.4752524784373129
ucr,171_UCR_Anomaly_gaitHunt2_18500_31200_31850,iforest,0.17388438511422633,0.1735342110645191,0.29302686961095104,0.2938027599575374
ucr,174_UCR_Anomaly_insectEPG2_3700_8000_8025,timesfm_resid,0.018510650115870105,0.023753376010610894,0.042958202920062326,0.06260615159288868
ucr,174_UCR_Anomaly_insectEPG2_3700_8000_8025,tirex_resid,0.027372221097011713,0.043157579600488015,0.16189186244017728,0.25116297116969266
ucr,174_UCR_Anomaly_insectEPG2_3700_8000_8025,chronos_base_resid,0.019745029677858836,0.04989863055322251,0.10749019182511656,0.13177306113126064
ucr,174_UCR_Anomaly_insectEPG2_3700_8000_8025,chronos_small_resid,0.014797544133548128,0.01839552126807926,0.0763663523406881,0.08984831808576255
ucr,174_UCR_Anomaly_insectEPG2_3700_8000_8025,knn,0.8771699069503448,0.8680515652004877,0.7601606625771775,0.7601301772363269
ucr,174_UCR_Anomaly_insectEPG2_3700_8000_8025,lof,0.888485598608856,0.8884634368497878,0.7604936937330693,0.7605039991149191
ucr,174_UCR_Anomaly_insectEPG2_3700_8000_8025,ae,0.8588603376656602,0.8576676989691197,0.6873265985418164,0.6873265985418164
ucr,174_UCR_Anomaly_insectEPG2_3700_8000_8025,iforest,0.16557105956119078,0.16191956815344186,0.12768504795991767,0.12724528298527452
ucr,178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,timesfm_resid,0.04445528362703981,0.041914588668812716,0.5152823924202339,0.5293807342219694
ucr,178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,tirex_resid,0.01726630272025701,0.01918190648816735,0.3423289693266677,0.23488625856478113
ucr,178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,chronos_base_resid,0.021206920780595655,0.022757431483826127,0.0776564955285016,0.07306997826736425
ucr,178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,chronos_small_resid,0.017069488638505992,0.018455371381765173,0.045948318920031504,0.04873886457684912
ucr,178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,knn,0.6733405467302043,0.6731841580544745,0.717785040221589,0.7177993549589079
ucr,178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,lof,0.6255021291763773,0.6255296727170347,0.6406244910843684,0.640536909549714
ucr,178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,ae,0.6412163480900122,0.6407965313136682,0.6926027175064993,0.6951748696814282
ucr,178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,iforest,0.359362021164235,0.361068878734726,0.4820410261335629,0.4820403885755827
ucr,181_UCR_Anomaly_park3m_60000_72150_72495,timesfm_resid,0.020934997369775117,0.01667070926694162,0.02738806686222211,0.018251507751031702
ucr,181_UCR_Anomaly_park3m_60000_72150_72495,tirex_resid,0.014914109748218891,0.012799626684439395,0.015447356840185653,0.012472335008910266
ucr,181_UCR_Anomaly_park3m_60000_72150_72495,chronos_base_resid,0.01580092063677435,0.015046025517343267,0.014992479665523079,0.013778526324177852
ucr,181_UCR_Anomaly_park3m_60000_72150_72495,chronos_small_resid,0.014336388242353962,0.013346806837179226,0.014433182216180935,0.012696472252127665
ucr,181_UCR_Anomaly_park3m_60000_72150_72495,knn,0.6603062147254741,0.6603523168334352,0.7007976745708019,0.7006562716710307
ucr,181_UCR_Anomaly_park3m_60000_72150_72495,lof,0.6427007835844956,0.6428018278818548,0.6756124810660471,0.6756234313500091
ucr,181_UCR_Anomaly_park3m_60000_72150_72495,ae,0.24735115525263063,0.247103585645768,0.3335767695190371,0.33353045089090616
ucr,181_UCR_Anomaly_park3m_60000_72150_72495,iforest,0.327099274102613,0.3272384303851106,0.43740767453676893,0.437427516087555
ucr,184_UCR_Anomaly_resperation10_48000_130700_131880,timesfm_resid,0.031098552416087662,0.047414520873600985,0.06432291522303288,0.0806196948191579
ucr,184_UCR_Anomaly_resperation10_48000_130700_131880,tirex_resid,0.019209506374019497,0.032230113566540736,0.04254958851015367,0.05191803842996562
ucr,184_UCR_Anomaly_resperation10_48000_130700_131880,chronos_base_resid,0.009925831092359526,0.014820636494099336,0.011962399842170119,0.02209075645180728
ucr,184_UCR_Anomaly_resperation10_48000_130700_131880,chronos_small_resid,0.011783978501948712,0.01666441419460182,0.018246470051505752,0.030518572266640058
ucr,184_UCR_Anomaly_resperation10_48000_130700_131880,knn,0.18155258707045477,0.18202892555693095,0.23267342391722107,0.23266195617395785
ucr,184_UCR_Anomaly_resperation10_48000_130700_131880,lof,0.20474073931696896,0.20365861947955066,0.25613165978905167,0.2561255708679721
ucr,184_UCR_Anomaly_resperation10_48000_130700_131880,ae,0.4095914419937665,0.4097222594937354,0.46597384350666093,0.4660730367732558
ucr,184_UCR_Anomaly_resperation10_48000_130700_131880,iforest,0.034803419059080576,0.03481867088450444,0.03740262346374198,0.0374031550100469
ucr,193_UCR_Anomaly_s20101m_10000_35774_35874,timesfm_resid,0.008997724686569225,0.009904294996696088,0.09459345882218592,0.13481447971546334
ucr,193_UCR_Anomaly_s20101m_10000_35774_35874,tirex_resid,0.008411366722802535,0.009466393724804272,0.04325945714949585,0.08425870982816727
ucr,193_UCR_Anomaly_s20101m_10000_35774_35874,chronos_base_resid,0.006661383327344788,0.0065457895232964945,0.02991179344620071,0.028939169686554952
ucr,193_UCR_Anomaly_s20101m_10000_35774_35874,chronos_small_resid,0.0056740905664024515,0.005522453916985248,0.006632144463541332,0.00607376347489087
ucr,193_UCR_Anomaly_s20101m_10000_35774_35874,knn,0.6874888657051197,0.6875192669066794,0.7506651476274997,0.7506705127623571
ucr,193_UCR_Anomaly_s20101m_10000_35774_35874,lof,0.6996273579484195,0.7071977576024263,0.688244872991669,0.6845273769314209
ucr,193_UCR_Anomaly_s20101m_10000_35774_35874,ae,0.4543913038238425,0.4596211029455104,0.4847071494613502,0.48470748954945164
ucr,193_UCR_Anomaly_s20101m_10000_35774_35874,iforest,0.003923142686924598,0.0038883359096232696,0.003615374787324864,0.003615221381613335
ucr,196_UCR_Anomaly_sel840mECG2_20000_49370_49740,timesfm_resid,0.022033563680754667,0.02238977222513399,0.02137655692694397,0.026339079766385432
ucr,196_UCR_Anomaly_sel840mECG2_20000_49370_49740,tirex_resid,0.01680393944880653,0.017399430745170558,0.015757233614243284,0.0186703700948744
ucr,196_UCR_Anomaly_sel840mECG2_20000_49370_49740,chronos_base_resid,0.01569935983348084,0.016432069419316492,0.019272141996305836,0.024927563547142734
ucr,196_UCR_Anomaly_sel840mECG2_20000_49370_49740,chronos_small_resid,0.016014708932225293,0.01649985673284942,0.026722993785556166,0.02894100442963765
ucr,196_UCR_Anomaly_sel840mECG2_20000_49370_49740,knn,0.03962358616115437,0.0396316901676612,0.04635623737348978,0.04628109480551809
ucr,196_UCR_Anomaly_sel840mECG2_20000_49370_49740,lof,0.03760923633164259,0.037790484872925814,0.04294971129995524,0.04298248792386035
ucr,196_UCR_Anomaly_sel840mECG2_20000_49370_49740,ae,0.018213720752405335,0.018199121523538957,0.018994124310899224,0.018994767391941655
ucr,196_UCR_Anomaly_sel840mECG2_20000_49370_49740,iforest,0.009407539423052032,0.009410310095749747,0.009064346204043023,0.009066524633840965
ucr,203_UCR_Anomaly_CHARISfive_10500_10995_11028,timesfm_resid,0.0028146307985765463,0.0027602485835529363,0.016428196638302743,0.01929046276220512
ucr,203_UCR_Anomaly_CHARISfive_10500_10995_11028,tirex_resid,0.003236672181824167,0.003379220363278226,0.00837197213081484,0.013704199745953155
ucr,203_UCR_Anomaly_CHARISfive_10500_10995_11028,chronos_base_resid,0.00267167665488779,0.00268238123203842,0.0026780847736736315,0.0031888410113773006
ucr,203_UCR_Anomaly_CHARISfive_10500_10995_11028,chronos_small_resid,0.0027621032753693897,0.00276885967116723,0.003651139816195692,0.0047674753006672396
ucr,203_UCR_Anomaly_CHARISfive_10500_10995_11028,knn,0.002761648809829286,0.002778214245469279,0.0025596669368085434,0.0025632712742354744
ucr,203_UCR_Anomaly_CHARISfive_10500_10995_11028,lof,0.0012088977178897975,0.001187450288737919,0.001130670262707926,0.001130864092257332
ucr,203_UCR_Anomaly_CHARISfive_10500_10995_11028,ae,0.00151612231823913,0.0015342434301788973,0.0013751700703234205,0.001376731774553705
ucr,203_UCR_Anomaly_CHARISfive_10500_10995_11028,iforest,0.004200459122490498,0.004098899911914979,0.00414944968024492,0.004148820310541938
ucr,206_UCR_Anomaly_CHARISten_25130_29080_29140,timesfm_resid,0.03282913419446307,0.03250811008727809,0.12902933378379827,0.1339652685604161
ucr,206_UCR_Anomaly_CHARISten_25130_29080_29140,tirex_resid,0.04833777360780746,0.056658038662397894,0.1762623700246037,0.18662097302813058
ucr,206_UCR_Anomaly_CHARISten_25130_29080_29140,chronos_base_resid,0.007529161065356416,0.0068805004025901065,0.011031848789466742,0.014377640053795469
ucr,206_UCR_Anomaly_CHARISten_25130_29080_29140,chronos_small_resid,0.006087222572838945,0.005766309693353421,0.005499958064479138,0.005359371781447037
ucr,206_UCR_Anomaly_CHARISten_25130_29080_29140,knn,0.2414793150414845,0.2401172880240098,0.2325600253309975,0.2324886548447314
ucr,206_UCR_Anomaly_CHARISten_25130_29080_29140,lof,0.25177653921038096,0.24314343389503074,0.19531479412965003,0.1851914818840605
ucr,206_UCR_Anomaly_CHARISten_25130_29080_29140,ae,0.23257763864357725,0.24104705829890638,0.2280857806374922,0.22800760392900427
ucr,206_UCR_Anomaly_CHARISten_25130_29080_29140,iforest,0.01229350463576976,0.01240736312240895,0.011866804436645628,0.011854840643015667
ucr,209_UCR_Anomaly_Fantasia_19000_26970_27270,timesfm_resid,0.009811991789057724,0.010039839182499649,0.09379664019435395,0.04224662766308743
ucr,209_UCR_Anomaly_Fantasia_19000_26970_27270,tirex_resid,0.008638708777523938,0.008596101508362947,0.11470822701446379,0.0990008186522434
ucr,209_UCR_Anomaly_Fantasia_19000_26970_27270,chronos_base_resid,0.007500472390130247,0.007558071274498266,0.026233184712544075,0.02205329173943705
ucr,209_UCR_Anomaly_Fantasia_19000_26970_27270,chronos_small_resid,0.007812534368205844,0.00791213424008869,0.028971768427544273,0.02464977955090509
ucr,209_UCR_Anomaly_Fantasia_19000_26970_27270,knn,0.05412793042632742,0.05425635418354512,0.05261022432089092,0.0525328986161961
ucr,209_UCR_Anomaly_Fantasia_19000_26970_27270,lof,0.012459595049417271,0.012442263055416992,0.013279531135784658,0.013260048536581123
ucr,209_UCR_Anomaly_Fantasia_19000_26970_27270,ae,0.3182325396731409,0.3190808369747786,0.35573371114514185,0.3558251935040109
ucr,209_UCR_Anomaly_Fantasia_19000_26970_27270,iforest,0.005296131530415911,0.005295269790407452,0.0053102356145257774,0.005311638460614831
ucr,212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,timesfm_resid,0.003995633403078307,0.003499793925246096,0.0026913821842027555,0.0024285540079211974
ucr,212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,tirex_resid,0.005099139886420932,0.004939536798106279,0.004315683046532208,0.004463952618645858
ucr,212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,chronos_base_resid,0.007219918652503073,0.007011300419031842,0.005834635088853325,0.005872687319695859
ucr,212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,chronos_small_resid,0.007121819985111657,0.006996056994453147,0.007342378444302655,0.007012708447980445
ucr,212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,knn,0.009392911111896957,0.009333564425829634,0.00845697249404265,0.008460431125973687
ucr,212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,lof,0.0011169672760011633,0.001107043623559272,0.001089241736121514,0.0010890918865095556
ucr,212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,ae,0.015957122122619707,0.015798081227292045,0.016547123808409916,0.016776717847493204
ucr,212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,iforest,0.0013466781283358019,0.0012379532717123204,0.0013573615557746707,0.0013602477329050767
ucr,215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370,timesfm_resid,0.003177929876521977,0.003236422538948313,0.0035430853959643235,0.0036397954681103373
ucr,215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370,tirex_resid,0.0027877393304059743,0.0027339934813882323,0.0028683783129548985,0.0027733008027144355
ucr,215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370,chronos_base_resid,0.0028344340976470227,0.0028449277549498467,0.002642971055472439,0.002598867696342431
ucr,215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370,chronos_small_resid,0.0027582206371249912,0.0027677537175324653,0.002644852734519498,0.0025808629940192425
ucr,215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370,knn,0.023792337293650143,0.023844532147223693,0.02771168062243124,0.027711952222412642
ucr,215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370,lof,0.013026196789821013,0.013087167036072836,0.01369351212786849,0.013693114360877378
ucr,215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370,ae,0.013549355870540517,0.012369011059289054,0.01529393969863146,0.015293555637793513
ucr,215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370,iforest,0.0026057129506716235,0.0026016526573297985,0.0025235041299638767,0.0025232614679522097
ucr,218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370,timesfm_resid,0.003263959466349105,0.003517774972840175,0.0036531284526286505,0.004795810108030678
ucr,218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370,tirex_resid,0.0030312583237263454,0.003030211037933994,0.0032263042310277153,0.0038972233689535682
ucr,218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370,chronos_base_resid,0.0029813692376652223,0.003102507631307735,0.003100807344607716,0.003253623262475713
ucr,218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370,chronos_small_resid,0.0032590323793247394,0.0033666486987044995,0.0032455215251198126,0.0034484543171949553
ucr,218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370,knn,0.047622835581622044,0.04749966728783087,0.052165100679835055,0.05217336664952875
ucr,218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370,lof,0.058421960764632866,0.0583876178524027,0.06428244539333289,0.06428283747188603
ucr,218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370,ae,0.054577981453808044,0.05352745342917611,0.07460389228030403,0.07460742576102534
ucr,218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370,iforest,0.006737934338543047,0.006754763922223233,0.008964127998995472,0.008964327425965306
ucr,222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700,timesfm_resid,0.006016259851573211,0.005918489516992927,0.02760130196645908,0.02624597010560891
ucr,222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700,tirex_resid,0.005505279692972544,0.005401591905276873,0.02184358877034747,0.020535974796237186
ucr,222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700,chronos_base_resid,0.005814767551379581,0.005712079204640308,0.01367729976966156,0.013696507463416593
ucr,222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700,chronos_small_resid,0.004823816259900735,0.00473289163792168,0.012757385593631633,0.011894760707153708
ucr,222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700,knn,0.07243242352816044,0.07245061299988165,0.07660694148433307,0.0766136545143083
ucr,222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700,lof,0.006515193483034028,0.006503861203359225,0.006918614524010749,0.006922592705475523
ucr,222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700,ae,0.0618088460434376,0.06194001779955985,0.07218363324835178,0.07219288202361715
ucr,222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700,iforest,0.03705906081072265,0.031191017249731313,0.03443778210308314,0.03443738765368688
ucr,225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300,timesfm_resid,0.0048494880838448945,0.004794388542482259,0.008631770341126953,0.008859805610755531
ucr,225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300,tirex_resid,0.00431524031373145,0.004324859424027288,0.007398337953781584,0.007454028730994464
ucr,225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300,chronos_base_resid,0.005864645398684639,0.005811433642989581,0.014680887865605091,0.01442623261642901
ucr,225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300,chronos_small_resid,0.005993417047162763,0.005962203151688695,0.016502136526787628,0.016112516156185128
ucr,225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300,knn,0.042610787342331743,0.042747427671531654,0.04889543721658955,0.048898580581603124
ucr,225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300,lof,0.1955399150844121,0.19561982063462996,0.24468943882306754,0.24576220444096275
ucr,225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300,ae,0.04540403633949275,0.04554493971340501,0.050688753084409024,0.050646094818851864
ucr,225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300,iforest,0.00696987362240253,0.006966678774801069,0.006642450418586144,0.006642470826160272
ucr,228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850,timesfm_resid,0.0020888610788077407,0.0021817155470274996,0.008508517312989464,0.006462443876845316
ucr,228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850,tirex_resid,0.0018273462325285013,0.0018380361215846858,0.005202514588260904,0.0039505351635065345
ucr,228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850,chronos_base_resid,0.002465897401993024,0.0027560438701896483,0.016888404134676474,0.01468667256692292
ucr,228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850,chronos_small_resid,0.0016826464958056503,0.0016804787694235297,0.0025263312638044554,0.002075158315129944
ucr,228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850,knn,0.05083701413945825,0.05103727693798726,0.03186823272031016,0.03164333825012842
ucr,228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850,lof,0.057791793405932976,0.058265152040411064,0.034025632850752704,0.03402616305761082
ucr,228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850,ae,0.048639851744419385,0.0493158242893028,0.022667662246504745,0.022477211262162837
ucr,228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850,iforest,0.005369230162783754,0.005509557989189279,0.004337637880358285,0.004338117715698383
ucr,231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790,timesfm_resid,0.008447856050131734,0.008354261186872382,0.00845193524991182,0.008118378975905156
