detectors=['iforest', 'lof', 'knn', 'ae', 'chronos_small_resid', 'chronos_small_quantile', 'chronos_base_resid', 'chronos_base_quantile', 'timesfm_resid', 'timesfm_quantile', 'tirex_resid', 'tirex_quantile']
tiers=['default', 'tuned']
datasets=['nasa', 'smd', 'psm', 'ucr']
out=F:\CS\Paper\that\results\full_results.csv
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Loading weights:   0%|          | 0/143 [00:00<?, ?it/s]Loading weights:  45%|¨€¨€¨€¨€¨…     | 64/143 [00:00<00:00, 606.04it/s]Loading weights:  89%|¨€¨€¨€¨€¨€¨€¨€¨€¨ | 127/143 [00:00<00:00, 609.27it/s]Loading weights: 100%|¨€¨€¨€¨€¨€¨€¨€¨€¨€¨€| 143/143 [00:00<00:00, 636.00it/s]
[nasa] E-5                                chronos_base_resid       default  vus=0.04992 affil=0.82683 (1.9s)
[nasa] E-5                                chronos_base_quantile    default  vus=0.06395 affil=0.70055 (1.9s)
[nasa] E-5                                timesfm_resid            default  vus=0.04882 affil=0.66114 (30.2s)
[nasa] E-5                                timesfm_quantile         default  vus=0.0538 affil=0.67809 (30.2s)
[nasa] E-5                                tirex_resid              default  vus=0.05165 affil=0.81914 (38.9s)
[nasa] E-5                                tirex_quantile           default  vus=0.0493 affil=0.65216 (38.9s)
[nasa] E-5                                iforest                  default  vus=0.0555 affil=0.64328 (1.65s)
[nasa] E-5                                iforest                  tuned    vus=0.07625 affil=0.98299 (2.09s)
[nasa] E-5                                lof                      default  vus=0.23336 affil=0.98243 (0.76s)
[nasa] E-5                                lof                      tuned    vus=0.2464 affil=0.97173 (0.91s)
[nasa] E-5                                knn                      default  vus=0.18087 affil=0.98243 (0.5s)
[nasa] E-5                                knn                      tuned    vus=0.1473 affil=0.98265 (1.56s)
[nasa] E-5                                ae                       default  vus=0.33159 affil=0.98242 (2.06s)
[nasa] E-5                                ae                       tuned    vus=0.49052 affil=0.98292 (3.03s)
[nasa] E-6                                chronos_small_resid      default  vus=0.02681 affil=0.65232 (1.0s)
[nasa] E-6                                chronos_small_quantile   default  vus=0.02533 affil=0.63778 (1.0s)
[nasa] E-6                                chronos_base_resid       default  vus=0.02749 affil=0.61587 (2.1s)
[nasa] E-6                                chronos_base_quantile    default  vus=0.02285 affil=0.66669 (2.1s)
[nasa] E-6                                timesfm_resid            default  vus=0.02398 affil=0.64798 (28.2s)
[nasa] E-6                                timesfm_quantile         default  vus=0.01592 affil=0.66742 (28.2s)
[nasa] E-6                                tirex_resid              default  vus=0.02683 affil=0.61762 (32.6s)
[nasa] E-6                                tirex_quantile           default  vus=0.01501 affil=0.66154 (32.6s)
[nasa] E-6                                iforest                  default  vus=0.0272 affil=0.65109 (1.65s)
[nasa] E-6                                iforest                  tuned    vus=0.11797 affil=0.85078 (1.93s)
[nasa] E-6                                lof                      default  vus=0.65429 affil=0.99711 (0.72s)
[nasa] E-6                                lof                      tuned    vus=0.54768 affil=0.99713 (0.99s)
[nasa] E-6                                knn                      default  vus=0.46047 affil=0.99711 (0.52s)
[nasa] E-6                                knn                      tuned    vus=0.47518 affil=0.99737 (1.36s)
[nasa] E-6                                ae                       default  vus=0.78264 affil=0.99755 (1.88s)
[nasa] E-6                                ae                       tuned    vus=0.77931 affil=0.99742 (2.54s)
[nasa] E-7                                chronos_small_resid      default  vus=0.04812 affil=0.79261 (0.6s)
[nasa] E-7                                chronos_small_quantile   default  vus=0.05227 affil=0.62803 (0.6s)
[nasa] E-7                                chronos_base_resid       default  vus=0.05153 affil=0.62125 (1.8s)
[nasa] E-7                                chronos_base_quantile    default  vus=0.04768 affil=0.66717 (1.8s)
[nasa] E-7                                timesfm_resid            default  vus=0.04671 affil=0.59744 (27.7s)
[nasa] E-7                                timesfm_quantile         default  vus=0.05086 affil=0.66717 (27.7s)
[nasa] E-7                                tirex_resid              default  vus=0.05236 affil=0.60575 (34.1s)
[nasa] E-7                                tirex_quantile           default  vus=0.06062 affil=0.68957 (34.1s)
[nasa] E-7                                iforest                  default  vus=0.05358 affil=0.94232 (1.64s)
[nasa] E-7                                iforest                  tuned    vus=0.03971 affil=0.83857 (1.79s)
[nasa] E-7                                lof                      default  vus=0.04545 affil=0.9424 (0.7s)
[nasa] E-7                                lof                      tuned    vus=0.04149 affil=0.63634 (0.88s)
[nasa] E-7                                knn                      default  vus=0.05728 affil=0.94312 (0.49s)
[nasa] E-7                                knn                      tuned    vus=0.0515 affil=0.94212 (0.71s)
[nasa] E-7                                ae                       default  vus=0.38749 affil=0.99152 (1.69s)
[nasa] E-7                                ae                       tuned    vus=0.35514 affil=0.98783 (2.92s)
[nasa] E-8                                chronos_small_resid      default  vus=0.08273 affil=0.60958 (1.2s)
[nasa] E-8                                chronos_small_quantile   default  vus=0.11408 affil=0.65689 (1.2s)
[nasa] E-8                                chronos_base_resid       default  vus=0.08294 affil=0.60844 (1.9s)
[nasa] E-8                                chronos_base_quantile    default  vus=0.10291 affil=0.67732 (1.9s)
[nasa] E-8                                timesfm_resid            default  vus=0.08782 affil=0.60275 (18.5s)
[nasa] E-8                                timesfm_quantile         default  vus=0.10429 affil=0.6506 (18.5s)
[nasa] E-8                                tirex_resid              default  vus=0.0917 affil=0.65986 (26.8s)
[nasa] E-8                                tirex_quantile           default  vus=0.09085 affil=0.66784 (26.8s)
[nasa] E-8                                iforest                  default  vus=0.18878 affil=0.96937 (1.59s)
[nasa] E-8                                iforest                  tuned    vus=0.12136 affil=0.8451 (1.88s)
[nasa] E-8                                lof                      default  vus=0.20503 affil=0.96938 (0.71s)
[nasa] E-8                                lof                      tuned    vus=0.22945 affil=0.9694 (0.75s)
[nasa] E-8                                knn                      default  vus=0.20179 affil=0.9698 (0.54s)
[nasa] E-8                                knn                      tuned    vus=0.15337 affil=0.94013 (1.35s)
[nasa] E-8                                ae                       default  vus=0.22772 affil=0.97987 (1.69s)
[nasa] E-8                                ae                       tuned    vus=0.20437 affil=0.97987 (2.92s)
[nasa] E-9                                chronos_small_resid      default  vus=0.05585 affil=0.60989 (1.4s)
[nasa] E-9                                chronos_small_quantile   default  vus=0.06284 affil=0.63775 (1.4s)
[nasa] E-9                                chronos_base_resid       default  vus=0.05513 affil=0.6034 (1.6s)
[nasa] E-9                                chronos_base_quantile    default  vus=0.05338 affil=0.66165 (1.6s)
[nasa] E-9                                timesfm_resid            default  vus=0.05486 affil=0.60012 (24.6s)
[nasa] E-9                                timesfm_quantile         default  vus=0.05771 affil=0.63867 (24.6s)
[nasa] E-9                                tirex_resid              default  vus=0.06054 affil=0.61385 (31.6s)
[nasa] E-9                                tirex_quantile           default  vus=0.05893 affil=0.66403 (31.6s)
[nasa] E-9                                iforest                  default  vus=0.12983 affil=0.75034 (1.8s)
[nasa] E-9                                iforest                  tuned    vus=0.10645 affil=0.98552 (1.52s)
[nasa] E-9                                lof                      default  vus=0.32233 affil=0.98796 (0.7s)
[nasa] E-9                                lof                      tuned    vus=0.3223 affil=0.97522 (0.8s)
[nasa] E-9                                knn                      default  vus=0.30212 affil=0.98761 (0.51s)
[nasa] E-9                                knn                      tuned    vus=0.17035 affil=0.98552 (1.31s)
[nasa] E-9                                ae                       default  vus=0.39983 affil=0.99201 (1.9s)
[nasa] E-9                                ae                       tuned    vus=0.61632 affil=0.99135 (2.99s)
[nasa] E-10                               chronos_small_resid      default  vus=0.06134 affil=0.82919 (1.1s)
[nasa] E-10                               chronos_small_quantile   default  vus=0.08098 affil=0.78874 (1.1s)
[nasa] E-10                               chronos_base_resid       default  vus=0.07202 affil=0.83492 (2.1s)
[nasa] E-10                               chronos_base_quantile    default  vus=0.08247 affil=0.79755 (2.1s)
[nasa] E-10                               timesfm_resid            default  vus=0.0636 affil=0.82293 (31.9s)
[nasa] E-10                               timesfm_quantile         default  vus=0.05995 affil=0.80699 (31.9s)
[nasa] E-10                               tirex_resid              default  vus=0.05949 affil=0.8197 (41.0s)
[nasa] E-10                               tirex_quantile           default  vus=0.06432 affil=0.78214 (41.0s)
[nasa] E-10                               iforest                  default  vus=0.06995 affil=0.81932 (2.06s)
[nasa] E-10                               iforest                  tuned    vus=0.07809 affil=0.8305 (1.72s)
[nasa] E-10                               lof                      default  vus=0.70029 affil=0.81346 (0.77s)
[nasa] E-10                               lof                      tuned    vus=0.74303 affil=0.83019 (1.09s)
[nasa] E-10                               knn                      default  vus=0.70438 affil=0.82 (0.57s)
[nasa] E-10                               knn                      tuned    vus=0.66663 affil=0.99302 (1.64s)
[nasa] E-10                               ae                       default  vus=0.20624 affil=0.8028 (2.32s)
[nasa] E-10                               ae                       tuned    vus=0.26605 affil=0.81383 (3.75s)
[nasa] E-11                               chronos_small_resid      default  vus=0.05622 affil=0.80002 (1.4s)
[nasa] E-11                               chronos_small_quantile   default  vus=0.07289 affil=0.78694 (1.4s)
[nasa] E-11                               chronos_base_resid       default  vus=0.06367 affil=0.78796 (2.3s)
[nasa] E-11                               chronos_base_quantile    default  vus=0.07528 affil=0.79589 (2.3s)
[nasa] E-11                               timesfm_resid            default  vus=0.05561 affil=0.79293 (33.6s)
[nasa] E-11                               timesfm_quantile         default  vus=0.05566 affil=0.79988 (33.6s)
[nasa] E-11                               tirex_resid              default  vus=0.06533 affil=0.80311 (40.2s)
[nasa] E-11                               tirex_quantile           default  vus=0.06051 affil=0.78544 (40.2s)
[nasa] E-11                               iforest                  default  vus=0.0687 affil=0.82236 (2.06s)
[nasa] E-11                               iforest                  tuned    vus=0.07639 affil=0.82353 (1.82s)
[nasa] E-11                               lof                      default  vus=0.71481 affil=0.82197 (0.78s)
[nasa] E-11                               lof                      tuned    vus=0.73657 affil=0.83171 (1.12s)
[nasa] E-11                               knn                      default  vus=0.73119 affil=0.82143 (0.54s)
[nasa] E-11                               knn                      tuned    vus=0.70933 affil=0.99282 (1.62s)
[nasa] E-11                               ae                       default  vus=0.18157 affil=0.80309 (2.35s)
[nasa] E-11                               ae                       tuned    vus=0.22775 affil=0.80014 (3.6s)
[nasa] E-12                               chronos_small_resid      default  vus=0.08054 affil=0.78798 (1.3s)
[nasa] E-12                               chronos_small_quantile   default  vus=0.10602 affil=0.78772 (1.3s)
[nasa] E-12                               chronos_base_resid       default  vus=0.08468 affil=0.74689 (2.1s)
[nasa] E-12                               chronos_base_quantile    default  vus=0.10346 affil=0.79665 (2.1s)
[nasa] E-12                               timesfm_resid            default  vus=0.07925 affil=0.75375 (31.2s)
[nasa] E-12                               timesfm_quantile         default  vus=0.09585 affil=0.81423 (31.2s)
[nasa] E-12                               tirex_resid              default  vus=0.09177 affil=0.74889 (35.0s)
[nasa] E-12                               tirex_quantile           default  vus=0.09538 affil=0.77839 (35.0s)
[nasa] E-12                               iforest                  default  vus=0.05984 affil=0.73882 (1.75s)
[nasa] E-12                               iforest                  tuned    vus=0.06916 affil=0.77831 (1.54s)
[nasa] E-12                               lof                      default  vus=0.06244 affil=0.75319 (0.77s)
[nasa] E-12                               lof                      tuned    vus=0.06082 affil=0.74647 (1.01s)
[nasa] E-12                               knn                      default  vus=0.08154 affil=0.72791 (0.56s)
[nasa] E-12                               knn                      tuned    vus=0.12848 affil=0.84893 (1.53s)
[nasa] E-12                               ae                       default  vus=0.14721 affil=0.76757 (1.9s)
[nasa] E-12                               ae                       tuned    vus=0.18196 affil=0.77137 (2.69s)
[nasa] E-13                               chronos_small_resid      default  vus=0.05102 affil=0.68495 (0.9s)
[nasa] E-13                               chronos_small_quantile   default  vus=0.04284 affil=0.71643 (0.9s)
[nasa] E-13                               chronos_base_resid       default  vus=0.04841 affil=0.6913 (1.8s)
[nasa] E-13                               chronos_base_quantile    default  vus=0.04279 affil=0.69443 (1.8s)
[nasa] E-13                               timesfm_resid            default  vus=0.04907 affil=0.72295 (28.8s)
[nasa] E-13                               timesfm_quantile         default  vus=0.04796 affil=0.69693 (28.8s)
[nasa] E-13                               tirex_resid              default  vus=0.04709 affil=0.68575 (31.7s)
[nasa] E-13                               tirex_quantile           default  vus=0.05078 affil=0.73932 (31.7s)
[nasa] E-13                               iforest                  default  vus=0.05026 affil=0.70348 (1.63s)
[nasa] E-13                               iforest                  tuned    vus=0.14186 affil=0.73068 (2.14s)
[nasa] E-13                               lof                      default  vus=0.05269 affil=0.72067 (0.71s)
[nasa] E-13                               lof                      tuned    vus=0.05432 affil=0.72047 (1.36s)
[nasa] E-13                               knn                      default  vus=0.04734 affil=0.71299 (0.5s)
[nasa] E-13                               knn                      tuned    vus=0.06747 affil=0.71027 (1.52s)
[nasa] E-13                               ae                       default  vus=0.03579 affil=0.68932 (1.78s)
[nasa] E-13                               ae                       tuned    vus=0.03778 affil=0.69336 (2.61s)
[nasa] A-1                                chronos_small_resid      default  vus=0.01707 affil=0.67362 (1.1s)
[nasa] A-1                                chronos_small_quantile   default  vus=0.01392 affil=0.75739 (1.1s)
[nasa] A-1                                chronos_base_resid       default  vus=0.01685 affil=0.72565 (1.7s)
[nasa] A-1                                chronos_base_quantile    default  vus=0.021 affil=0.72519 (1.7s)
[nasa] A-1                                timesfm_resid            default  vus=0.01403 affil=0.69023 (21.8s)
[nasa] A-1                                timesfm_quantile         default  vus=0.01425 affil=0.76185 (21.8s)
[nasa] A-1                                tirex_resid              default  vus=0.01548 affil=0.68497 (23.7s)
[nasa] A-1                                tirex_quantile           default  vus=0.01365 affil=0.81842 (23.7s)
[nasa] A-1                                iforest                  default  vus=0.00992 affil=0.73051 (1.5s)
[nasa] A-1                                iforest                  tuned    vus=0.01003 affil=0.66963 (1.04s)
[nasa] A-1                                lof                      default  vus=0.01235 affil=0.6581 (0.71s)
[nasa] A-1                                lof                      tuned    vus=0.01582 affil=0.64388 (0.88s)
[nasa] A-1                                knn                      default  vus=0.01474 affil=0.71965 (0.53s)
[nasa] A-1                                knn                      tuned    vus=0.01819 affil=0.75947 (1.27s)
[nasa] A-1                                ae                       default  vus=0.50689 affil=0.84404 (1.62s)
[nasa] A-1                                ae                       tuned    vus=0.50604 affil=0.99737 (2.75s)
[nasa] D-1                                chronos_small_resid      default  vus=0.23564 affil=0.53679 (1.1s)
[nasa] D-1                                chronos_small_quantile   default  vus=0.31374 affil=0.62514 (1.1s)
[nasa] D-1                                chronos_base_resid       default  vus=0.23625 affil=0.55113 (2.1s)
[nasa] D-1                                chronos_base_quantile    default  vus=0.324 affil=0.59903 (2.1s)
[nasa] D-1                                timesfm_resid            default  vus=0.23602 affil=0.5116 (19.9s)
[nasa] D-1                                timesfm_quantile         default  vus=0.33797 affil=0.72882 (19.9s)
[nasa] D-1                                tirex_resid              default  vus=0.23603 affil=0.53763 (23.8s)
[nasa] D-1                                tirex_quantile           default  vus=0.34028 affil=0.73007 (23.8s)
[nasa] D-1                                iforest                  default  vus=0.35502 affil=0.85472 (1.25s)
[nasa] D-1                                iforest                  tuned    vus=0.37613 affil=0.65404 (1.36s)
[nasa] D-1                                lof                      default  vus=0.26174 affil=0.85483 (0.66s)
[nasa] D-1                                lof                      tuned    vus=0.26174 affil=0.85483 (0.87s)
[nasa] D-1                                knn                      default  vus=0.26684 affil=0.85998 (0.47s)
[nasa] D-1                                knn                      tuned    vus=0.27674 affil=0.86058 (0.59s)
[nasa] D-1                                ae                       default  vus=0.50016 affil=0.87293 (1.53s)
[nasa] D-1                                ae                       tuned    vus=0.62133 affil=0.91547 (1.97s)
[nasa] P-2                                chronos_small_resid      default  vus=0.11296 affil=0.60341 (0.8s)
[nasa] P-2                                chronos_small_quantile   default  vus=0.13824 affil=0.59591 (0.8s)
[nasa] P-2                                chronos_base_resid       default  vus=0.11431 affil=0.6221 (1.7s)
[nasa] P-2                                chronos_base_quantile    default  vus=0.14081 affil=0.67651 (1.7s)
[nasa] P-2                                timesfm_resid            default  vus=0.11944 affil=0.6177 (27.6s)
[nasa] P-2                                timesfm_quantile         default  vus=0.14967 affil=0.67651 (27.6s)
[nasa] P-2                                tirex_resid              default  vus=0.11276 affil=0.56062 (38.9s)
[nasa] P-2                                tirex_quantile           default  vus=0.14579 affil=0.67674 (38.9s)
[nasa] P-2                                iforest                  default  vus=0.3294 affil=0.93873 (1.65s)
[nasa] P-2                                iforest                  tuned    vus=0.28173 affil=0.93684 (2.12s)
[nasa] P-2                                lof                      default  vus=0.24776 affil=0.93975 (0.64s)
[nasa] P-2                                lof                      tuned    vus=0.25329 affil=0.93476 (0.87s)
[nasa] P-2                                knn                      default  vus=0.24348 affil=0.93931 (0.44s)
[nasa] P-2                                knn                      tuned    vus=0.25853 affil=0.93148 (0.7s)
[nasa] P-2                                ae                       default  vus=0.36183 affil=0.94591 (1.73s)
[nasa] P-2                                ae                       tuned    vus=0.52013 affil=0.94158 (3.21s)
[nasa] P-3                                chronos_small_resid      default  vus=0.11407 affil=0.66388 (1.3s)
[nasa] P-3                                chronos_small_quantile   default  vus=0.13939 affil=0.68053 (1.3s)
[nasa] P-3                                chronos_base_resid       default  vus=0.11459 affil=0.5572 (1.9s)
[nasa] P-3                                chronos_base_quantile    default  vus=0.14892 affil=0.61105 (1.9s)
[nasa] P-3                                timesfm_resid            default  vus=0.1222 affil=0.5718 (26.7s)
[nasa] P-3                                timesfm_quantile         default  vus=0.16136 affil=0.67757 (26.7s)
[nasa] P-3                                tirex_resid              default  vus=0.11761 affil=0.5546 (34.3s)
[nasa] P-3                                tirex_quantile           default  vus=0.15264 affil=0.67673 (34.3s)
[nasa] P-3                                iforest                  default  vus=0.19561 affil=0.91656 (1.47s)
[nasa] P-3                                iforest                  tuned    vus=0.14841 affil=0.77681 (1.99s)
[nasa] P-3                                lof                      default  vus=0.14708 affil=0.9156 (0.85s)
[nasa] P-3                                lof                      tuned    vus=0.17686 affil=0.91615 (0.88s)
[nasa] P-3                                knn                      default  vus=0.18568 affil=0.91615 (0.53s)
[nasa] P-3                                knn                      tuned    vus=0.14039 affil=0.74255 (1.42s)
[nasa] P-3                                ae                       default  vus=0.20443 affil=0.93784 (1.61s)
[nasa] P-3                                ae                       tuned    vus=0.25541 affil=0.93742 (2.41s)
[nasa] D-2                                chronos_small_resid      default  vus=0.50279 affil=0.77239 (0.8s)
[nasa] D-2                                chronos_small_quantile   default  vus=0.47915 affil=0.77832 (0.8s)
[nasa] D-2                                chronos_base_resid       default  vus=0.49226 affil=0.78379 (1.8s)
[nasa] D-2                                chronos_base_quantile    default  vus=0.48641 affil=0.76845 (1.8s)
[nasa] D-2                                timesfm_resid            default  vus=0.49788 affil=0.77566 (27.7s)
[nasa] D-2                                timesfm_quantile         default  vus=0.50212 affil=0.86678 (27.7s)
[nasa] D-2                                tirex_resid              default  vus=0.49148 affil=0.77287 (38.3s)
[nasa] D-2                                tirex_quantile           default  vus=0.5116 affil=0.79217 (38.3s)
[nasa] D-2                                iforest                  default  vus=0.44989 affil=0.75833 (1.75s)
[nasa] D-2                                iforest                  tuned    vus=0.48051 affil=0.86354 (1.69s)
[nasa] D-2                                lof                      default  vus=0.97205 affil=0.99834 (0.79s)
[nasa] D-2                                lof                      tuned    vus=0.97836 affil=0.99759 (1.07s)
[nasa] D-2                                knn                      default  vus=0.97375 affil=0.99837 (0.55s)
[nasa] D-2                                knn                      tuned    vus=0.96715 affil=0.9993 (1.43s)
[nasa] D-2                                ae                       default  vus=0.97446 affil=0.99831 (2.08s)
[nasa] D-2                                ae                       tuned    vus=0.96801 affil=0.99837 (2.88s)
[nasa] D-3                                chronos_small_resid      default  vus=0.37072 affil=0.76086 (1.3s)
[nasa] D-3                                chronos_small_quantile   default  vus=0.37807 affil=0.74057 (1.3s)
[nasa] D-3                                chronos_base_resid       default  vus=0.36525 affil=0.81121 (1.7s)
[nasa] D-3                                chronos_base_quantile    default  vus=0.36503 affil=0.75663 (1.7s)
[nasa] D-3                                timesfm_resid            default  vus=0.38736 affil=0.73687 (30.9s)
[nasa] D-3                                timesfm_quantile         default  vus=0.39844 affil=0.84473 (30.9s)
[nasa] D-3                                tirex_resid              default  vus=0.39107 affil=0.74043 (37.0s)
[nasa] D-3                                tirex_quantile           default  vus=0.40072 affil=0.76553 (37.0s)
[nasa] D-3                                iforest                  default  vus=0.45375 affil=0.79122 (1.7s)
[nasa] D-3                                iforest                  tuned    vus=0.46634 affil=0.89993 (2.32s)
[nasa] D-3                                lof                      default  vus=0.32203 affil=0.70832 (0.81s)
[nasa] D-3                                lof                      tuned    vus=0.33154 affil=0.70742 (1.28s)
[nasa] D-3                                knn                      default  vus=0.34656 affil=0.71045 (0.54s)
[nasa] D-3                                knn                      tuned    vus=0.38748 affil=0.87221 (1.61s)
[nasa] D-3                                ae                       default  vus=0.45902 affil=0.82572 (2.05s)
[nasa] D-3                                ae                       tuned    vus=0.30928 affil=0.69891 (2.76s)
[nasa] D-4                                chronos_small_resid      default  vus=0.38581 affil=0.74492 (1.2s)
[nasa] D-4                                chronos_small_quantile   default  vus=0.40028 affil=0.81568 (1.2s)
[nasa] D-4                                chronos_base_resid       default  vus=0.38393 affil=0.77885 (2.2s)
[nasa] D-4                                chronos_base_quantile    default  vus=0.4014 affil=0.81568 (2.2s)
[nasa] D-4                                timesfm_resid            default  vus=0.3855 affil=0.73221 (28.1s)
[nasa] D-4                                timesfm_quantile         default  vus=0.39272 affil=0.79323 (28.1s)
[nasa] D-4                                tirex_resid              default  vus=0.38537 affil=0.73096 (37.3s)
[nasa] D-4                                tirex_quantile           default  vus=0.39211 affil=0.83586 (37.3s)
[nasa] D-4                                iforest                  default  vus=0.58494 affil=0.93843 (1.69s)
[nasa] D-4                                iforest                  tuned    vus=0.50669 affil=0.8982 (1.59s)
[nasa] D-4                                lof                      default  vus=0.3267 affil=0.7171 (0.73s)
[nasa] D-4                                lof                      tuned    vus=0.33007 affil=0.71547 (1.28s)
[nasa] D-4                                knn                      default  vus=0.33036 affil=0.71284 (0.55s)
[nasa] D-4                                knn                      tuned    vus=0.36108 affil=0.73128 (1.59s)
[nasa] D-4                                ae                       default  vus=0.3518 affil=0.68639 (1.9s)
[nasa] D-4                                ae                       tuned    vus=0.30796 affil=0.71582 (3.05s)
[nasa] A-2                                chronos_small_resid      default  vus=0.01801 affil=0.72722 (1.0s)
[nasa] A-2                                chronos_small_quantile   default  vus=0.0226 affil=0.70977 (1.0s)
[nasa] A-2                                chronos_base_resid       default  vus=0.01964 affil=0.66562 (1.5s)
[nasa] A-2                                chronos_base_quantile    default  vus=0.02274 affil=0.69348 (1.5s)
[nasa] A-2                                timesfm_resid            default  vus=0.02199 affil=0.69336 (27.9s)
[nasa] A-2                                timesfm_quantile         default  vus=0.02905 affil=0.69692 (27.9s)
[nasa] A-2                                tirex_resid              default  vus=0.02825 affil=0.77801 (30.5s)
[nasa] A-2                                tirex_quantile           default  vus=0.03292 affil=0.71344 (30.5s)
[nasa] A-2                                iforest                  default  vus=0.01269 affil=0.66286 (1.75s)
[nasa] A-2                                lof                      default  vus=0.0121 affil=0.65345 (0.52s)
[nasa] A-2                                knn                      default  vus=0.01201 affil=0.80377 (0.43s)
[nasa] A-2                                ae                       default  vus=0.01285 affil=0.68754 (1.53s)
[nasa] A-3                                chronos_small_resid      default  vus=0.03494 affil=0.67875 (1.2s)
[nasa] A-3                                chronos_small_quantile   default  vus=0.03152 affil=0.70137 (1.2s)
[nasa] A-3                                chronos_base_resid       default  vus=0.04238 affil=0.8413 (1.9s)
[nasa] A-3                                chronos_base_quantile    default  vus=0.03102 affil=0.71936 (1.9s)
[nasa] A-3                                timesfm_resid            default  vus=0.0367 affil=0.73435 (28.9s)
[nasa] A-3                                timesfm_quantile         default  vus=0.03698 affil=0.69956 (28.9s)
[nasa] A-3                                tirex_resid              default  vus=0.04362 affil=0.67234 (35.9s)
[nasa] A-3                                tirex_quantile           default  vus=0.0398 affil=0.6831 (35.9s)
[nasa] A-3                                iforest                  default  vus=0.02281 affil=0.70749 (1.74s)
[nasa] A-3                                iforest                  tuned    vus=0.02281 affil=0.66375 (1.44s)
[nasa] A-3                                lof                      default  vus=0.02146 affil=0.66013 (0.61s)
[nasa] A-3                                lof                      tuned    vus=0.0213 affil=0.65728 (1.15s)
[nasa] A-3                                knn                      default  vus=0.02043 affil=0.66831 (0.42s)
[nasa] A-3                                knn                      tuned    vus=0.02217 affil=0.66594 (1.45s)
[nasa] A-3                                ae                       default  vus=0.03154 affil=0.95119 (1.99s)
[nasa] A-3                                ae                       tuned    vus=0.02474 affil=0.69345 (3.25s)
[nasa] A-4                                chronos_small_resid      default  vus=0.02167 affil=0.68488 (0.9s)
[nasa] A-4                                chronos_small_quantile   default  vus=0.02248 affil=0.68274 (0.9s)
[nasa] A-4                                chronos_base_resid       default  vus=0.02357 affil=0.69385 (1.8s)
[nasa] A-4                                chronos_base_quantile    default  vus=0.02188 affil=0.6742 (1.8s)
[nasa] A-4                                timesfm_resid            default  vus=0.02271 affil=0.70851 (30.0s)
[nasa] A-4                                timesfm_quantile         default  vus=0.02711 affil=0.68987 (30.0s)
[nasa] A-4                                tirex_resid              default  vus=0.02198 affil=0.69547 (34.1s)
[nasa] A-4                                tirex_quantile           default  vus=0.01898 affil=0.70036 (34.1s)
[nasa] A-4                                iforest                  default  vus=0.01365 affil=0.74956 (1.88s)
[nasa] A-4                                iforest                  tuned    vus=0.01409 affil=0.6684 (2.23s)
[nasa] A-4                                lof                      default  vus=0.01284 affil=0.65623 (0.64s)
[nasa] A-4                                lof                      tuned    vus=0.01269 affil=0.6549 (1.32s)
[nasa] A-4                                knn                      default  vus=0.01229 affil=0.78641 (0.43s)
[nasa] A-4                                knn                      tuned    vus=0.01324 affil=0.66928 (1.41s)
[nasa] A-4                                ae                       default  vus=0.01439 affil=0.70855 (1.96s)
[nasa] A-4                                ae                       tuned    vus=0.0142 affil=0.69446 (2.64s)
[nasa] G-1                                chronos_small_resid      default  vus=0.02031 affil=0.67277 (1.1s)
[nasa] G-1                                chronos_small_quantile   default  vus=0.03155 affil=0.78953 (1.1s)
[nasa] G-1                                chronos_base_resid       default  vus=0.02323 affil=0.74113 (2.1s)
[nasa] G-1                                chronos_base_quantile    default  vus=0.02999 affil=0.69817 (2.1s)
[nasa] G-1                                timesfm_resid            default  vus=0.02699 affil=0.67595 (29.3s)
[nasa] G-1                                timesfm_quantile         default  vus=0.03621 affil=0.73388 (29.3s)
[nasa] G-1                                tirex_resid              default  vus=0.02098 affil=0.68131 (39.8s)
[nasa] G-1                                tirex_quantile           default  vus=0.0203 affil=0.65948 (39.8s)
[nasa] G-1                                iforest                  default  vus=0.01329 affil=0.61717 (1.79s)
[nasa] G-1                                iforest                  tuned    vus=0.01383 affil=0.62775 (1.68s)
[nasa] G-1                                lof                      default  vus=0.01432 affil=0.65616 (0.72s)
[nasa] G-1                                lof                      tuned    vus=0.01443 affil=0.65604 (1.26s)
[nasa] G-1                                knn                      default  vus=0.01448 affil=0.65781 (0.53s)
[nasa] G-1                                knn                      tuned    vus=0.01449 affil=0.6677 (1.73s)
[nasa] G-1                                ae                       default  vus=0.01381 affil=0.68825 (2.2s)
[nasa] G-1                                ae                       tuned    vus=0.01508 affil=0.687 (3.03s)
[nasa] G-2                                chronos_small_resid      default  vus=0.00594 affil=0.6779 (0.7s)
[nasa] G-2                                chronos_small_quantile   default  vus=0.0073 affil=0.70928 (0.7s)
[nasa] G-2                                chronos_base_resid       default  vus=0.00655 affil=0.77207 (1.8s)
[nasa] G-2                                chronos_base_quantile    default  vus=0.00847 affil=0.69089 (1.8s)
[nasa] G-2                                timesfm_resid            default  vus=0.00869 affil=0.68012 (24.4s)
[nasa] G-2                                timesfm_quantile         default  vus=0.00806 affil=0.69198 (24.4s)
[nasa] G-2                                tirex_resid              default  vus=0.00933 affil=0.69454 (33.7s)
[nasa] G-2                                tirex_quantile           default  vus=0.00693 affil=0.69931 (33.7s)
