detector,series,forecast_err_normal,sep_ratio,effect,vus_pr
chronos_small_resid,ucr/147_UCR_Anomaly_Lab2Cmac011215EPG3_5000_16390_16420,0.768427,1.6605,0.7116,0.0038
chronos_small_resid,ucr/148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520,0.771269,0.8574,-0.1547,0.0074
chronos_small_resid,ucr/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,0.754005,1.3387,0.3638,0.0109
chronos_small_resid,ucr/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420,0.766137,0.4858,-0.5534,0.0101
chronos_small_resid,ucr/151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440,3.94894,1.7276,0.5745,0.0275
chronos_small_resid,ucr/152_UCR_Anomaly_PowerDemand1_9000_18485_18821,0.280899,2.2989,1.0025,0.0642
chronos_small_resid,ucr/153_UCR_Anomaly_PowerDemand2_14000_23357_23717,0.28339,0.9166,-0.0625,0.0311
chronos_small_resid,ucr/154_UCR_Anomaly_PowerDemand3_16000_23405_23477,0.292446,2.1064,0.7949,0.0244
chronos_small_resid,ucr/155_UCR_Anomaly_PowerDemand4_18000_24005_24077,0.270037,5.6787,3.4987,0.0830
chronos_small_resid,ucr/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085,1.5654,2.0699,0.7631,0.1091
chronos_small_resid,ucr/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380,1.47201,1.6902,0.4960,0.0051
chronos_small_resid,ucr/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085,1.48877,1.0927,0.0671,0.0264
chronos_small_resid,ucr/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340,1.48953,2.3383,0.9594,0.0044
chronos_small_resid,ucr/160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809,1.47268,2.8301,1.3193,0.0675
chronos_small_resid,ucr/161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995,1.20398,0.6387,-0.3742,0.0512
chronos_small_resid,ucr/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979,1.47882,3.4899,2.5819,0.2094
chronos_small_resid,ucr/163_UCR_Anomaly_apneaecg2_10000_20950_21100,2.11596,2.4190,0.6649,0.0167
chronos_small_resid,ucr/164_UCR_Anomaly_apneaecg3_5000_11111_11211,2.20725,1.0175,0.0090,0.0055
chronos_small_resid,ucr/165_UCR_Anomaly_apneaecg4_6000_16000_16100,2.15496,0.2982,-0.3415,0.0034
chronos_small_resid,ucr/166_UCR_Anomaly_apneaecg_10000_12240_12308,2.11786,0.8449,-0.0725,0.0031
chronos_small_resid,ucr/167_UCR_Anomaly_gait1_20000_38500_38800,11.9014,0.7722,-0.1473,0.0094
chronos_small_resid,ucr/168_UCR_Anomaly_gait2_22000_46500_46800,11.482,0.7776,-0.1428,0.0095
chronos_small_resid,ucr/169_UCR_Anomaly_gait3_24500_59900_60500,10.8665,1.2078,0.1321,0.0229
chronos_small_resid,ucr/170_UCR_Anomaly_gaitHunt1_18500_33070_33180,5.71004,0.9760,-0.0161,0.0045
chronos_small_resid,ucr/171_UCR_Anomaly_gaitHunt2_18500_31200_31850,5.67952,1.4193,0.2798,0.0214
chronos_small_resid,ucr/172_UCR_Anomaly_gaitHunt3_23400_38400_39200,5.53491,1.2085,0.1382,0.0268
chronos_small_resid,ucr/173_UCR_Anomaly_insectEPG1_3000_7000_7030,0.570393,0.8605,-0.1136,0.0066
chronos_small_resid,ucr/174_UCR_Anomaly_insectEPG2_3700_8000_8025,0.592639,2.0552,0.8654,0.0148
chronos_small_resid,ucr/175_UCR_Anomaly_insectEPG3_5200_7000_7050,0.643138,0.5793,-0.3536,0.0126
chronos_small_resid,ucr/176_UCR_Anomaly_insectEPG4_1300_6508_6558,0.550152,1.1994,0.1613,0.0096
chronos_small_resid,ucr/178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,4.39184,2.4949,0.7791,0.0171
chronos_small_resid,ucr/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800,5.05789,5.6031,2.9658,0.0943
chronos_small_resid,ucr/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800,4.41707,1.0799,0.0448,0.0109
chronos_small_resid,ucr/181_UCR_Anomaly_park3m_60000_72150_72495,7.6534,1.0144,0.0096,0.0143
chronos_small_resid,ucr/182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800,2.61293,0.7252,-0.1767,0.0138
chronos_small_resid,ucr/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800,2.99038,0.6891,-0.1709,0.0158
chronos_small_resid,ucr/184_UCR_Anomaly_resperation10_48000_130700_131880,8.55552,1.4564,0.3208,0.0118
chronos_small_resid,ucr/186_UCR_Anomaly_resperation1_100000_110260_110412,8.57547,0.7870,-0.1456,0.0021
chronos_small_resid,ucr/191_UCR_Anomaly_resperation9_38000_143411_143511,8.74703,0.9148,-0.0596,0.0010
chronos_small_resid,ucr/192_UCR_Anomaly_s20101mML2_12000_35774_35874,2.14053,2.9482,1.1028,0.0175
chronos_small_resid,ucr/193_UCR_Anomaly_s20101m_10000_35774_35874,1.72182,1.0260,0.0265,0.0057
chronos_small_resid,ucr/194_UCR_Anomaly_sddb49_20000_67950_68200,5.54089,2.5831,0.9415,0.0140
chronos_small_resid,ucr/195_UCR_Anomaly_sel840mECG1_17000_51370_51740,2.85768,1.4636,0.3042,0.0167
chronos_small_resid,ucr/196_UCR_Anomaly_sel840mECG2_20000_49370_49740,3.3629,1.2344,0.1655,0.0160
chronos_small_resid,ucr/197_UCR_Anomaly_tiltAPB1_100000_114283_114350,4.92453,1.6636,0.7052,0.0074
chronos_small_resid,ucr/198_UCR_Anomaly_tiltAPB2_50000_124159_124985,4.65084,1.0171,0.0135,0.0130
chronos_small_resid,ucr/199_UCR_Anomaly_tiltAPB3_40000_114000_114370,4.44426,0.8650,-0.1033,0.0055
chronos_small_resid,ucr/201_UCR_Anomaly_CHARISfive_10000_17001_17016,2.21709,1.7555,0.7858,0.0015
chronos_small_resid,ucr/202_UCR_Anomaly_CHARISfive_10411_10998_11028,1.42391,1.8782,1.1044,0.0049
chronos_small_resid,ucr/203_UCR_Anomaly_CHARISfive_10500_10995_11028,0.790535,1.2699,0.1777,0.0028
chronos_small_resid,ucr/204_UCR_Anomaly_CHARISfive_12412_15000_15070,1.4178,2.8729,2.3521,0.0506
chronos_small_resid,ucr/205_UCR_Anomaly_CHARISfive_9812_28995_29085,1.4828,0.4675,-0.6831,0.0030
chronos_small_resid,ucr/206_UCR_Anomaly_CHARISten_25130_29080_29140,2.56188,0.8858,-0.1554,0.0061
chronos_small_resid,ucr/207_UCR_Anomaly_CHARISten_3165_26929_26989,3.24001,1.3045,0.4241,0.0032
chronos_small_resid,ucr/208_UCR_Anomaly_CHARISten_5130_27929_27989,0.716565,1.1573,0.1022,0.0026
chronos_small_resid,ucr/209_UCR_Anomaly_Fantasia_19000_26970_27270,0.755467,1.4041,0.2618,0.0078
chronos_small_resid,ucr/210_UCR_Anomaly_Italianpowerdemand_36123_74900_74996,1.12005,0.4208,-0.4369,0.0012
chronos_small_resid,ucr/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336,1.0473,0.9801,-0.0152,0.0019
chronos_small_resid,ucr/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,0.271497,3.0742,1.5811,0.0071
chronos_small_resid,ucr/213_UCR_Anomaly_STAFFIIIDatabase_33211_126920_127370,7.81196,2.4727,0.5921,0.0067
chronos_small_resid,ucr/214_UCR_Anomaly_STAFFIIIDatabase_34211_125720_126370,7.69171,0.9610,-0.0166,0.0029
chronos_small_resid,ucr/215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370,9.45138,0.9052,-0.0380,0.0028
chronos_small_resid,ucr/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370,11.4415,1.4529,0.1779,0.0048
chronos_small_resid,ucr/217_UCR_Anomaly_STAFFIIIDatabase_38211_150720_151370,7.59682,1.0348,0.0145,0.0026
chronos_small_resid,ucr/218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370,7.45027,1.1422,0.0576,0.0033
chronos_small_resid,ucr/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852,7.29158,2.4823,0.6024,0.0027
chronos_small_resid,ucr/220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370,3.52701,1.2523,0.1922,0.0034
chronos_small_resid,ucr/221_UCR_Anomaly_STAFFIIIDatabase_45616_163632_164852,9.62142,0.7351,-0.1068,0.0043
chronos_small_resid,ucr/222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700,3.09889,1.4601,0.2158,0.0048
chronos_small_resid,ucr/223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700,2.07762,0.5212,-0.2502,0.0042
chronos_small_resid,ucr/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700,2.02298,0.7009,-0.1396,0.0042
chronos_small_resid,ucr/225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300,1.40716,2.3881,0.7038,0.0060
chronos_small_resid,ucr/226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300,0.909014,4.1967,1.5163,0.0158
chronos_small_resid,ucr/227_UCR_Anomaly_mit14134longtermecg_11231_29000_29100,1.48199,1.2487,0.1595,0.0033
chronos_small_resid,ucr/228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850,1.7217,2.2372,0.9206,0.0017
chronos_small_resid,ucr/229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970,1.69126,2.9402,1.4662,0.0019
chronos_small_resid,ucr/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610,1.84181,1.3927,0.3198,0.0045
chronos_small_resid,ucr/231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790,1.79205,0.7194,-0.1889,0.0066
chronos_small_resid,ucr/232_UCR_Anomaly_mit14134longtermecg_8763_57530_57790,1.79325,0.7711,-0.1545,0.0065
chronos_small_resid,ucr/236_UCR_Anomaly_mit14157longtermecg_19313_46350_46390,2.60551,1.2313,0.1715,0.0014
chronos_small_resid,ucr/237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370,2.30216,1.1944,0.1458,0.0134
chronos_small_resid,ucr/238_UCR_Anomaly_mit14157longtermecg_21311_72600_72780,2.42718,2.2607,0.9723,0.0069
chronos_small_resid,ucr/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890,4.03784,1.4206,0.2763,0.0026
chronos_small_resid,ucr/243_UCR_Anomaly_tilt12744mtable_100000_203355_203400,3.6549,1.1491,0.0905,0.0007
chronos_small_resid,ucr/244_UCR_Anomaly_tilt12754table_100013_104630_104890,2.30199,1.9085,0.5189,0.0027
chronos_small_resid,ucr/245_UCR_Anomaly_tilt12754table_100211_270800_271070,2.29939,3.4318,1.4008,0.0079
chronos_small_resid,ucr/246_UCR_Anomaly_tilt12755mtable_100211_270800_271070,4.40194,1.7875,0.4703,0.0030
chronos_small_resid,ucr/247_UCR_Anomaly_tilt12755mtable_50211_121900_121980,4.94937,0.9303,-0.0438,0.0010
chronos_small_resid,ucr/248_UCR_Anomaly_weallwalk_2000_4702_4707,0.366933,3.4421,2.2437,0.0096
chronos_small_resid,ucr/249_UCR_Anomaly_weallwalk_2753_8285_8315,0.405118,1.1544,0.1447,0.0081
chronos_small_resid,ucr/250_UCR_Anomaly_weallwalk_2951_7290_7296,0.410319,2.2195,1.1337,0.0047
chronos_small_resid,nasa/E-2,271.489,11.3506,0.7153,0.1082
chronos_small_resid,nasa/E-4,626.359,1.8667,0.0915,0.2071
chronos_small_resid,nasa/E-7,1413.51,34.9962,5.6763,0.0481
iforest,nasa/E-9,0.352393,0.9895,-0.1540,0.1298
iforest,nasa/E-11,0.356924,1.0405,0.5267,0.0687
iforest,nasa/E-13,0.369593,1.0110,0.2115,0.0503
iforest,nasa/D-1,0.371467,0.9267,-1.6526,0.3550
iforest,nasa/P-3,0.348754,0.9465,-0.7715,0.1956
iforest,nasa/D-3,0.375693,1.0192,0.3684,0.4537
iforest,nasa/A-2,0.376111,0.9471,-1.2553,0.0127
iforest,nasa/A-4,0.371962,0.9600,-0.9532,0.0137
iforest,nasa/G-2,0.370176,1.0234,0.5592,0.0127
iforest,nasa/D-6,0.399392,1.0846,2.1426,0.1798
iforest,nasa/F-1,0.323514,0.9737,-0.4720,0.0100
iforest,nasa/G-3,0.361408,1.0379,0.7524,0.0164
iforest,nasa/T-2,0.329978,0.9652,-0.4836,0.1379
iforest,nasa/D-9,0.304872,0.9666,-0.2604,0.1590
iforest,nasa/G-4,0.320708,0.9983,-0.3415,0.0045
iforest,nasa/D-11,0.425109,1.0062,0.0328,0.0127
iforest,nasa/B-1,0.307063,0.9613,-0.2664,0.0133
iforest,nasa/G-7,0.30786,1.8632,9.7963,0.9575
iforest,nasa/R-1,0.30591,0.9657,-0.2582,0.0168
iforest,nasa/A-6,0.444275,0.9887,-0.7685,0.0131
iforest,nasa/A-8,0.444021,0.9942,-0.2408,0.3697
iforest,nasa/F-3,0.357962,1.0989,1.3165,0.0331
iforest,nasa/M-1,0.379738,0.9481,-1.6417,0.3558
iforest,nasa/S-2,0.40058,1.0068,0.5919,0.0128
iforest,nasa/T-4,0.377576,0.9823,-0.9968,0.0286
iforest,nasa/F-7,0.339842,1.0397,0.9100,0.2376
iforest,nasa/M-4,0.35023,1.0221,0.7476,0.2677
iforest,nasa/P-15,0.367963,0.9382,-1.0649,0.0071
iforest,nasa/C-2,0.346283,0.9719,-0.3257,0.1237
iforest,nasa/T-13,0.35742,1.0336,0.4581,0.1796
iforest,nasa/F-5,0.327309,1.2238,5.8080,0.8151
iforest,nasa/T-9,0.41219,0.9625,-1.1386,0.0935
iforest,nasa/T-8,0.383765,1.0191,1.3834,0.4696
iforest,nasa/D-15,0.346445,1.0437,1.2075,0.5838
iforest,nasa/M-7,0.347915,1.2357,4.9352,0.9591
iforest,psm/psm,0.468391,1.0661,1.0021,0.5522
iforest,smd/machine-1-2,0.379402,1.2109,3.2274,0.5562
iforest,smd/machine-1-4,0.487128,1.0997,1.7558,0.2554
iforest,smd/machine-1-6,0.598969,1.1613,1.0120,0.5787
iforest,smd/machine-1-8,0.485734,1.0539,0.4976,0.0871
iforest,smd/machine-2-2,0.439307,1.0716,0.9616,0.3525
iforest,smd/machine-2-4,0.43679,1.1521,2.0915,0.3842
iforest,smd/machine-2-6,0.458697,1.1544,1.7468,0.1570
iforest,smd/machine-2-8,0.499421,1.4684,3.2979,0.5814
iforest,smd/machine-3-1,0.547127,1.0315,0.2933,0.2797
iforest,smd/machine-3-11,0.514575,1.0686,1.1419,0.0253
iforest,smd/machine-3-3,0.420924,1.0827,0.9391,0.0805
iforest,smd/machine-3-5,0.521103,1.1249,0.7150,0.1122
iforest,smd/machine-3-7,0.469076,1.1558,1.5205,0.2691
iforest,smd/machine-3-9,0.555206,1.0210,0.1851,0.2583
iforest,ucr/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900,0.405479,0.8848,-1.2686,0.0061
iforest,ucr/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600,0.466461,1.1295,2.5836,0.5007
iforest,ucr/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727,0.461769,1.0619,0.5875,0.0211
iforest,ucr/008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,0.458814,1.0593,0.5855,0.0331
iforest,ucr/010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,0.456835,1.0406,0.4074,0.0328
iforest,ucr/012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100,0.393354,1.0597,1.4904,0.0545
iforest,ucr/014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100,0.403253,0.8892,-2.5372,0.0050
iforest,ucr/016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100,0.401663,0.9911,-0.1977,0.0111
iforest,ucr/018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100,0.402195,0.8837,-2.4718,0.0050
iforest,ucr/020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388,0.479862,1.0403,0.5253,0.1995
iforest,ucr/022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4_4000_6527_6645,0.479211,1.1333,1.9074,0.3512
iforest,ucr/024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556,0.477727,0.9994,-0.0153,0.0131
iforest,ucr/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854,0.478197,1.0323,0.6782,0.0927
iforest,ucr/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309,0.481383,1.0193,0.2957,0.0292
iforest,ucr/030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197,0.473231,1.0828,1.3783,0.0145
iforest,ucr/032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033,0.466596,1.0956,2.3935,0.5355
iforest,ucr/034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629,0.475488,1.1442,4.0960,0.5633
iforest,ucr/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681,0.473637,0.9387,-1.2737,0.0215
iforest,ucr/038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932,0.433885,1.0123,0.5251,0.0083
iforest,ucr/040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4_6000_17390_17520,0.432291,0.9945,-0.2461,0.0069
iforest,ucr/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420,0.434271,0.9119,-4.1707,0.0092
iforest,ucr/044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821,0.469038,0.9259,-1.5126,0.0131
iforest,ucr/046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477,0.468684,0.9459,-0.9380,0.0050
iforest,ucr/048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085,0.487818,0.9308,-1.6467,0.0102
iforest,ucr/050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085,0.480307,0.9812,-0.5109,0.0135
iforest,ucr/052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809,0.485682,1.0182,0.5228,0.0360
iforest,ucr/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979,0.456388,1.3903,6.5532,0.9598
iforest,ucr/056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211,0.361175,0.9698,-0.2533,0.0068
iforest,ucr/058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308,0.356009,0.9363,-0.5393,0.0023
iforest,ucr/060_UCR_Anomaly_DISTORTEDgait2_22000_46500_46800,0.483987,1.0309,0.4923,0.0189
iforest,ucr/062_UCR_Anomaly_DISTORTEDgaitHunt1_18500_33070_33180,0.48424,1.0290,0.4088,0.0084
iforest,ucr/064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200,0.483217,1.0614,0.9445,0.0698
iforest,ucr/066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025,0.485009,1.0527,1.4778,0.0345
iforest,ucr/068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558,0.483767,1.0109,0.4044,0.0120
iforest,ucr/070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800,0.382131,1.3436,3.8678,0.3704
iforest,ucr/072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,0.380575,0.9378,-0.8029,0.0065
iforest,ucr/074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800,0.393934,0.9874,-0.1600,0.0168
iforest,ucr/076_UCR_Anomaly_DISTORTEDresperation10_48000_130700_131880,0.461102,1.0524,0.5915,0.0236
iforest,ucr/078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412,0.462282,1.0643,0.7921,0.0032
iforest,ucr/084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,0.381873,1.2608,8.1529,0.5087
iforest,ucr/086_UCR_Anomaly_DISTORTEDsddb49_20000_67950_68200,0.400575,1.1499,1.1066,0.0134
iforest,ucr/088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740,0.373307,0.9700,-0.4322,0.0097
iforest,ucr/090_UCR_Anomaly_DISTORTEDtiltAPB2_50000_124159_124985,0.47141,1.0501,0.6086,0.0189
iforest,ucr/094_UCR_Anomaly_NOISEBIDMC1_2500_5400_5600,0.470968,1.1265,3.0454,0.4995
iforest,ucr/096_UCR_Anomaly_NOISEECG4_5000_16900_17100,0.403907,1.0020,0.0458,0.0281
iforest,ucr/098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199,0.471264,1.0595,1.1310,0.0106
iforest,ucr/100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260,0.434974,1.1838,8.4734,0.4154
iforest,ucr/102_UCR_Anomaly_NOISEMesoplodonDensirostris_10000_19280_19440,0.44932,1.0577,0.8972,0.0298
iforest,ucr/104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100,0.353882,0.8984,-0.8190,0.0042
iforest,ucr/106_UCR_Anomaly_NOISEgaitHunt2_18500_31200_31850,0.487491,1.0405,0.7344,0.0824
iforest,ucr/110_UCR_Anomaly_2sddb40_35000_56600_56900,0.408385,0.8755,-1.2962,0.0065
iforest,ucr/112_UCR_Anomaly_BIDMC1_2500_5400_5600,0.472522,1.1303,2.8012,0.4663
iforest,ucr/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727,0.459079,1.0618,0.6038,0.0205
iforest,ucr/116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,0.457765,1.0746,0.7247,0.0369
iforest,ucr/118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,0.458002,1.0366,0.3539,0.0284
iforest,ucr/120_UCR_Anomaly_ECG2_15000_16000_16100,0.392035,1.0750,1.8938,0.0752
iforest,ucr/122_UCR_Anomaly_ECG3_8000_17000_17100,0.39923,0.8803,-2.6302,0.0050
iforest,ucr/124_UCR_Anomaly_ECG4_5000_16900_17100,0.408161,1.0027,0.0579,0.0253
iforest,ucr/126_UCR_Anomaly_ECG4_8000_17000_17100,0.399236,0.8882,-2.4580,0.0050
iforest,ucr/128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388,0.481958,1.0487,0.5679,0.3908
iforest,ucr/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645,0.480435,1.1440,1.6912,0.3804
iforest,ucr/132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,0.484803,1.0254,0.7004,0.0271
iforest,ucr/134_UCR_Anomaly_InternalBleeding15_1700_5684_5854,0.484906,1.0614,1.5505,0.3746
iforest,ucr/136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,0.483413,1.0392,0.6200,0.0372
iforest,ucr/138_UCR_Anomaly_InternalBleeding19_3000_4187_4197,0.483608,1.0772,1.3590,0.0147
iforest,ucr/140_UCR_Anomaly_InternalBleeding4_1000_4675_5033,0.488063,1.0929,2.2611,0.5120
iforest,ucr/142_UCR_Anomaly_InternalBleeding6_1500_3474_3629,0.486245,1.1642,5.9032,0.6838
iforest,ucr/144_UCR_Anomaly_InternalBleeding9_4200_6599_6681,0.492295,0.9505,-1.3156,0.0223
iforest,ucr/146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932,0.434763,1.0043,0.2045,0.0053
iforest,ucr/148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520,0.42933,0.9992,-0.0387,0.0070
iforest,ucr/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420,0.432432,0.8901,-5.0373,0.0092
iforest,ucr/152_UCR_Anomaly_PowerDemand1_9000_18485_18821,0.47154,0.9373,-1.2752,0.0129
iforest,ucr/154_UCR_Anomaly_PowerDemand3_16000_23405_23477,0.472504,0.9477,-0.9549,0.0047
iforest,ucr/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085,0.524267,0.9119,-2.1203,0.0108
iforest,ucr/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085,0.524576,0.9732,-0.6606,0.0123
iforest,ucr/160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809,0.523717,1.0196,0.4567,0.3326
iforest,ucr/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979,0.45613,1.3986,6.5600,0.9580
iforest,ucr/164_UCR_Anomaly_apneaecg3_5000_11111_11211,0.359678,0.9736,-0.2157,0.0071
iforest,ucr/166_UCR_Anomaly_apneaecg_10000_12240_12308,0.35395,0.9340,-0.5442,0.0022
iforest,ucr/168_UCR_Anomaly_gait2_22000_46500_46800,0.509148,1.0620,0.9571,0.0267
iforest,ucr/170_UCR_Anomaly_gaitHunt1_18500_33070_33180,0.498516,1.0583,0.9843,0.0137
iforest,ucr/172_UCR_Anomaly_gaitHunt3_23400_38400_39200,0.494581,1.1060,1.9524,0.5299
iforest,ucr/174_UCR_Anomaly_insectEPG2_3700_8000_8025,0.497078,1.0916,2.5902,0.1596
iforest,ucr/176_UCR_Anomaly_insectEPG4_1300_6508_6558,0.489924,1.0547,1.6471,0.0497
iforest,ucr/178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,0.381002,1.3437,3.7947,0.3599
iforest,ucr/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800,0.383569,0.9597,-0.4882,0.0067
iforest,ucr/182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800,0.395848,0.9722,-0.3445,0.0136
iforest,ucr/184_UCR_Anomaly_resperation10_48000_130700_131880,0.460687,1.0764,0.7804,0.0348
iforest,ucr/186_UCR_Anomaly_resperation1_100000_110260_110412,0.461941,1.1224,1.3167,0.0150
iforest,ucr/192_UCR_Anomaly_s20101mML2_12000_35774_35874,0.381478,1.2647,8.7328,0.5104
iforest,ucr/194_UCR_Anomaly_sddb49_20000_67950_68200,0.397261,1.1685,1.1830,0.0143
iforest,ucr/196_UCR_Anomaly_sel840mECG2_20000_49370_49740,0.373006,0.9631,-0.5341,0.0094
iforest,ucr/198_UCR_Anomaly_tiltAPB2_50000_124159_124985,0.479435,1.0482,0.5897,0.0176
iforest,ucr/202_UCR_Anomaly_CHARISfive_10411_10998_11028,0.478853,0.9130,-0.9463,0.0010
iforest,ucr/204_UCR_Anomaly_CHARISfive_12412_15000_15070,0.466866,0.9519,-0.5783,0.0028
iforest,ucr/206_UCR_Anomaly_CHARISten_25130_29080_29140,0.431539,0.9956,-0.0294,0.0123
iforest,ucr/208_UCR_Anomaly_CHARISten_5130_27929_27989,0.424708,1.0309,3.5006,0.3483
iforest,ucr/210_UCR_Anomaly_Italianpowerdemand_36123_74900_74996,0.473213,1.0368,0.5874,0.0044
iforest,ucr/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,0.471264,0.9480,-0.9761,0.0013
iforest,ucr/214_UCR_Anomaly_STAFFIIIDatabase_34211_125720_126370,0.411372,1.0530,0.2832,0.0042
iforest,ucr/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370,0.386874,1.0473,0.2414,0.0075
iforest,ucr/218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370,0.400649,1.1697,0.8809,0.0068
iforest,ucr/220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370,0.40496,1.0874,0.6675,0.0052
iforest,ucr/222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700,0.382447,1.1457,1.2656,0.0312
iforest,ucr/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700,0.371135,0.9404,-0.5677,0.0034
