dataset,series,domain,anomaly_kind,detector,tier,config,auc_pr,vus_pr,affil_f1,event_f1,runtime_s,tune_s,peak_mb,n_test,n_channels,anomaly_frac,status
nasa,T-12,msl,contextual,chronos_small_quantile,default,,0.10612,0.1383,0.69241,0.25936,0.89,,1593.6,2430,55,0.04979,ok
nasa,T-12,msl,contextual,chronos_base_resid,default,,0.1076,0.13911,0.97377,0.24074,1.02,,1824.4,2430,55,0.04979,ok
nasa,T-12,msl,contextual,chronos_base_quantile,default,,0.12013,0.14915,0.74841,0.37292,1.02,,1824.4,2430,55,0.04979,ok
nasa,T-12,msl,contextual,timesfm_resid,default,,0.04821,0.07076,0.75116,0.07462,21.27,,1901.4,2430,55,0.04979,ok
nasa,T-12,msl,contextual,timesfm_quantile,default,,0.14099,0.15884,0.72166,0.39747,21.27,,1901.4,2430,55,0.04979,ok
nasa,T-13,msl,contextual,chronos_small_resid,default,,0.18159,0.20443,0.78142,0.39551,0.59,,1593.6,2430,55,0.1037,ok
nasa,T-13,msl,contextual,chronos_small_quantile,default,,0.12086,0.15648,0.71435,0.2072,0.59,,1593.6,2430,55,0.1037,ok
nasa,T-13,msl,contextual,chronos_base_resid,default,,0.18734,0.22363,0.78334,0.34952,0.72,,1824.4,2430,55,0.1037,ok
nasa,T-13,msl,contextual,chronos_base_quantile,default,,0.15713,0.19386,0.9498,0.41173,0.72,,1824.4,2430,55,0.1037,ok
nasa,T-13,msl,contextual,timesfm_resid,default,,0.13936,0.18784,0.75309,0.23174,15.32,,1901.4,2430,55,0.1037,ok
nasa,T-13,msl,contextual,timesfm_quantile,default,,0.17448,0.20498,0.76559,0.28998,15.32,,1901.4,2430,55,0.1037,ok
nasa,F-4,msl,point,chronos_small_resid,default,,0.03673,0.04618,0.67259,0.0799,0.57,,1593.6,3422,55,0.02075,ok
nasa,F-4,msl,point,chronos_small_quantile,default,,0.05093,0.05512,0.69573,0.07499,0.57,,1593.6,3422,55,0.02075,ok
nasa,F-4,msl,point,chronos_base_resid,default,,0.02669,0.03773,0.64837,0.04124,1.48,,1824.4,3422,55,0.02075,ok
nasa,F-4,msl,point,chronos_base_quantile,default,,0.04414,0.0495,0.70724,0.05995,1.48,,1824.4,3422,55,0.02075,ok
nasa,F-4,msl,point,timesfm_resid,default,,0.0181,0.02884,0.73776,0.01907,21.27,,1901.4,3422,55,0.02075,ok
nasa,F-4,msl,point,timesfm_quantile,default,,0.06372,0.06324,0.6969,0.21778,21.27,,1901.4,3422,55,0.02075,ok
nasa,F-5,msl,point,chronos_small_resid,default,,0.0298,0.05077,0.65337,0.01847,0.79,,1593.6,3922,55,0.0385,ok
nasa,F-5,msl,point,chronos_small_quantile,default,,0.05819,0.0804,0.74919,0.11851,0.79,,1593.6,3922,55,0.0385,ok
nasa,F-5,msl,point,chronos_base_resid,default,,0.02911,0.04921,0.64343,0.02273,1.49,,1824.4,3922,55,0.0385,ok
nasa,F-5,msl,point,chronos_base_quantile,default,,0.05023,0.07645,0.70588,0.10169,1.49,,1824.4,3922,55,0.0385,ok
nasa,F-5,msl,point,timesfm_resid,default,,0.0365,0.06358,0.65568,0.04124,27.3,,1901.4,3922,55,0.0385,ok
nasa,F-5,msl,point,timesfm_quantile,default,,0.04969,0.07449,0.74143,0.09615,27.3,,1901.4,3922,55,0.0385,ok
nasa,D-14,msl,point,chronos_small_resid,default,,0.12515,0.22293,0.77896,0.25411,0.56,,1593.6,2625,55,0.08457,ok
nasa,D-14,msl,point,chronos_small_quantile,default,,0.08929,0.13739,0.71783,0.13424,0.56,,1593.6,2625,55,0.08457,ok
nasa,D-14,msl,point,chronos_base_resid,default,,0.09388,0.16688,0.70916,0.1432,0.89,,1824.4,2625,55,0.08457,ok
nasa,D-14,msl,point,chronos_base_quantile,default,,0.08432,0.13329,0.7395,0.15185,0.89,,1824.4,2625,55,0.08457,ok
nasa,D-14,msl,point,timesfm_resid,default,,0.09378,0.15864,0.73428,0.24021,10.61,,1901.4,2625,55,0.08457,ok
nasa,D-14,msl,point,timesfm_quantile,default,,0.11763,0.16546,0.83771,0.22837,10.61,,1901.4,2625,55,0.08457,ok
nasa,T-9,msl,point,chronos_small_resid,default,,0.50842,0.50568,0.95208,0.67532,0.2,,1569.7,1096,55,0.10219,ok
nasa,T-9,msl,point,chronos_small_quantile,default,,0.15653,0.22929,0.81195,0.3422,0.2,,1569.7,1096,55,0.10219,ok
nasa,T-9,msl,point,chronos_base_resid,default,,0.51444,0.51799,0.95208,0.71189,0.37,,1765.9,1096,55,0.10219,ok
nasa,T-9,msl,point,chronos_base_quantile,default,,0.19564,0.25022,0.79445,0.40759,0.37,,1765.9,1096,55,0.10219,ok
nasa,T-9,msl,point,timesfm_resid,default,,0.51987,0.51261,0.95208,0.71335,5.18,,1901.4,1096,55,0.10219,ok
nasa,T-9,msl,point,timesfm_quantile,default,,0.17231,0.23719,0.73932,0.27136,5.18,,1901.4,1096,55,0.10219,ok
nasa,P-14,msl,point,chronos_small_resid,default,,0.03141,0.04643,0.70816,0.04455,0.87,,1593.6,6100,55,0.02967,ok
nasa,P-14,msl,point,chronos_small_quantile,default,,0.07431,0.08561,0.84185,0.18197,0.87,,1593.6,6100,55,0.02967,ok
nasa,P-14,msl,point,chronos_base_resid,default,,0.03046,0.04391,0.69908,0.05297,1.68,,1824.4,6100,55,0.02967,ok
nasa,P-14,msl,point,chronos_base_quantile,default,,0.07618,0.08333,0.80759,0.22259,1.68,,1824.4,6100,55,0.02967,ok
nasa,P-14,msl,point,timesfm_resid,default,,0.03634,0.0483,0.70782,0.04749,23.3,,1901.4,6100,55,0.02967,ok
nasa,P-14,msl,point,timesfm_quantile,default,,0.11494,0.1128,0.80857,0.27108,23.3,,1901.4,6100,55,0.02967,ok
nasa,T-8,msl,contextual,chronos_small_resid,default,,0.11373,0.14913,0.73188,0.21056,0.31,,1593.6,1519,55,0.06715,ok
nasa,T-8,msl,contextual,chronos_small_quantile,default,,0.0709,0.10391,0.6791,0.09863,0.31,,1593.6,1519,55,0.06715,ok
nasa,T-8,msl,contextual,chronos_base_resid,default,,0.12487,0.17341,0.75305,0.21938,0.63,,1824.4,1519,55,0.06715,ok
nasa,T-8,msl,contextual,chronos_base_quantile,default,,0.07731,0.11265,0.73313,0.08951,0.63,,1824.4,1519,55,0.06715,ok
nasa,T-8,msl,contextual,timesfm_resid,default,,0.0973,0.13407,0.7497,0.2037,6.42,,1901.4,1519,55,0.06715,ok
nasa,T-8,msl,contextual,timesfm_quantile,default,,0.06783,0.09897,0.66879,0.07224,6.42,,1901.4,1519,55,0.06715,ok
nasa,P-11,msl,point,chronos_small_resid,default,,0.07818,0.11228,0.66512,0.14707,0.51,,1593.6,3535,55,0.0645,ok
nasa,P-11,msl,point,chronos_small_quantile,default,,0.08915,0.12765,0.71601,0.16767,0.51,,1593.6,3535,55,0.0645,ok
nasa,P-11,msl,point,chronos_base_resid,default,,0.09701,0.12851,0.67462,0.23786,1.12,,1824.4,3535,55,0.0645,ok
nasa,P-11,msl,point,chronos_base_quantile,default,,0.11058,0.13933,0.7234,0.22426,1.12,,1824.4,3535,55,0.0645,ok
nasa,P-11,msl,point,timesfm_resid,default,,0.06933,0.11168,0.68504,0.09203,21.46,,1901.4,3535,55,0.0645,ok
nasa,P-11,msl,point,timesfm_quantile,default,,0.09312,0.12446,0.71727,0.15281,21.46,,1901.4,3535,55,0.0645,ok
nasa,D-15,msl,point,chronos_small_resid,default,,0.36467,0.39426,0.78666,0.33413,0.56,,1593.6,2158,55,0.29703,ok
nasa,D-15,msl,point,chronos_small_quantile,default,,0.30844,0.34378,0.77185,0.29541,0.56,,1593.6,2158,55,0.29703,ok
nasa,D-15,msl,point,chronos_base_resid,default,,0.36851,0.39045,0.77581,0.32615,0.99,,1824.4,2158,55,0.29703,ok
nasa,D-15,msl,point,chronos_base_quantile,default,,0.32722,0.36206,0.76733,0.29365,0.99,,1824.4,2158,55,0.29703,ok
nasa,D-15,msl,point,timesfm_resid,default,,0.34196,0.37222,0.78913,0.28064,11.35,,1901.4,2158,55,0.29703,ok
nasa,D-15,msl,point,timesfm_quantile,default,,0.31818,0.35876,0.77781,0.29725,11.35,,1901.4,2158,55,0.29703,ok
nasa,D-16,msl,contextual,chronos_small_resid,default,,0.23709,0.27739,0.67179,0.11588,0.52,,1593.6,2191,55,0.29712,ok
nasa,D-16,msl,contextual,chronos_small_quantile,default,,0.36042,0.38844,0.92501,0.35979,0.52,,1593.6,2191,55,0.29712,ok
nasa,D-16,msl,contextual,chronos_base_resid,default,,0.27096,0.30342,0.67851,0.12397,0.72,,1824.4,2191,55,0.29712,ok
nasa,D-16,msl,contextual,chronos_base_quantile,default,,0.35773,0.38362,0.92501,0.35838,0.72,,1824.4,2191,55,0.29712,ok
nasa,D-16,msl,contextual,timesfm_resid,default,,0.26667,0.30039,0.67528,0.19987,14.85,,1901.4,2191,55,0.29712,ok
nasa,D-16,msl,contextual,timesfm_quantile,default,,0.36582,0.39418,0.94759,0.36164,14.85,,1901.4,2191,55,0.29712,ok
nasa,M-7,msl,point,chronos_small_resid,default,,0.21141,0.20512,0.90774,0.39139,0.57,,1593.6,2156,55,0.04685,ok
nasa,M-7,msl,point,chronos_small_quantile,default,,0.07345,0.07052,0.98402,0.25,0.57,,1593.6,2156,55,0.04685,ok
nasa,M-7,msl,point,chronos_base_resid,default,,0.25049,0.24832,0.90774,0.50319,0.69,,1824.4,2156,55,0.04685,ok
nasa,M-7,msl,point,chronos_base_quantile,default,,0.076,0.07029,0.98402,0.25,0.69,,1824.4,2156,55,0.04685,ok
nasa,M-7,msl,point,timesfm_resid,default,,0.34058,0.28809,0.99307,0.55175,14.46,,1901.4,2156,55,0.04685,ok
nasa,M-7,msl,point,timesfm_quantile,default,,0.14152,0.16069,0.98402,0.31863,14.46,,1901.4,2156,55,0.04685,ok
nasa,F-8,msl,contextual,chronos_small_resid,default,,0.24015,0.28632,0.80753,0.20642,0.7,,1593.6,2487,55,0.21592,ok
nasa,F-8,msl,contextual,chronos_small_quantile,default,,0.23334,0.25344,0.73015,0.2463,0.7,,1593.6,2487,55,0.21592,ok
nasa,F-8,msl,contextual,chronos_base_resid,default,,0.20062,0.23618,0.68162,0.14871,0.91,,1824.4,2487,55,0.21592,ok
nasa,F-8,msl,contextual,chronos_base_quantile,default,,0.23207,0.25196,0.73974,0.23408,0.91,,1824.4,2487,55,0.21592,ok
nasa,F-8,msl,contextual,timesfm_resid,default,,0.20458,0.23781,0.68464,0.1432,17.59,,1901.4,2487,55,0.21592,ok
nasa,F-8,msl,contextual,timesfm_quantile,default,,0.21891,0.24022,0.78229,0.26803,17.59,,1901.4,2487,55,0.21592,ok
psm,psm,server_app,,chronos_small_resid,default,,0.28372,0.39356,0.72145,0.38198,8.54,,1593.6,40000,25,0.27318,ok
psm,psm,server_app,,chronos_small_quantile,default,,0.28964,0.35281,0.53408,0.24969,8.54,,1593.6,40000,25,0.27318,ok
psm,psm,server_app,,chronos_base_resid,default,,0.2786,0.38425,0.73307,0.37084,16.79,,1824.4,40000,25,0.27318,ok
psm,psm,server_app,,chronos_base_quantile,default,,0.29276,0.35478,0.55231,0.27497,16.79,,1824.4,40000,25,0.27318,ok
psm,psm,server_app,,timesfm_resid,default,,0.2925,0.40024,0.74743,0.40399,212.05,,1901.4,40000,25,0.27318,ok
psm,psm,server_app,,timesfm_quantile,default,,0.30134,0.38597,0.79504,0.41282,212.05,,1901.4,40000,25,0.27318,ok
smd,machine-1-1,server,,chronos_small_resid,default,,0.20754,0.25166,0.79974,0.3102,3.77,,1593.6,28479,38,0.0946,ok
smd,machine-1-1,server,,chronos_small_quantile,default,,0.16541,0.20344,0.82325,0.32438,3.77,,1593.6,28479,38,0.0946,ok
smd,machine-1-1,server,,chronos_base_resid,default,,0.20558,0.25475,0.77017,0.30861,8.14,,1824.4,28479,38,0.0946,ok
smd,machine-1-1,server,,chronos_base_quantile,default,,0.16798,0.20227,0.82925,0.33222,8.14,,1824.4,28479,38,0.0946,ok
smd,machine-1-1,server,,timesfm_resid,default,,0.23619,0.27536,0.78332,0.34783,111.91,,1901.4,28479,38,0.0946,ok
smd,machine-1-1,server,,timesfm_quantile,default,,0.18277,0.22477,0.84442,0.35499,111.91,,1901.4,28479,38,0.0946,ok
smd,machine-1-2,server,,chronos_small_resid,default,,0.29923,0.25237,0.82906,0.44971,2.94,,1593.6,23694,38,0.02287,ok
smd,machine-1-2,server,,chronos_small_quantile,default,,0.1092,0.06902,0.72086,0.14337,2.94,,1593.6,23694,38,0.02287,ok
smd,machine-1-2,server,,chronos_base_resid,default,,0.29159,0.24477,0.82829,0.40972,6.68,,1824.4,23694,38,0.02287,ok
smd,machine-1-2,server,,chronos_base_quantile,default,,0.1357,0.08156,0.72206,0.17301,6.68,,1824.4,23694,38,0.02287,ok
smd,machine-1-2,server,,timesfm_resid,default,,0.30158,0.24051,0.83902,0.42003,95.25,,1901.4,23694,38,0.02287,ok
smd,machine-1-2,server,,timesfm_quantile,default,,0.1346,0.08574,0.70442,0.17521,95.25,,1901.4,23694,38,0.02287,ok
smd,machine-1-3,server,,chronos_small_resid,default,,0.1012,0.12507,0.7877,0.20181,3.03,,1593.6,23703,38,0.03447,ok
smd,machine-1-3,server,,chronos_small_quantile,default,,0.08504,0.10875,0.73902,0.19073,3.03,,1593.6,23703,38,0.03447,ok
